Country,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,iso3c,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,selected_model,Mean_total_billions,Mean_perio_billions,Mean_replace_billions,SD_total_billions,SD_perio_billions,SD_replace_billions,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions
Palau,6.53686286290432e-4,3.2002862781520676e-4,4.9132854544199735e-5,4.115475170669383e-5,3.256928009837342e-5,3.6798729389768394e-5,1.1264737820853406e-4,8.565409605163193e-5,1.1778848199175684e-5,1.567513567208936e-5,1.6540386700717455e-5,2.433514031724504e-5,7.166795401317835e-6,1.920189922642228e-5,8.236637543557412e-7,3.2256176841450343e-6,2.505410516604286e-7,1.432719550476666e-6,6.538097014705324e-4,2.9525747661526385e-4,1.0021818844535248e-4,7.99975448283451e-5,3.230255674067092e-5,3.624332084490612e-5,5e-4,25.39,PLW,18096.84548707959,995.0124472489224,0.0580802451440479,0.0069299466610241,0.039657292661336,0.00779276087631675,11812.8067640617,13289.510281721,10482.3471862024,mid,NA,NA,NA,NA,NA,NA,1.1264737820853406e-4,8.565409605163193e-5,1.1778848199175684e-5,1.567513567208936e-5,1.6540386700717455e-5,2.433514031724504e-5
Palestine,0.10900151685967724,0.08294475839935525,0.01878943288214039,0.02189551263995774,0.01304117649295108,0.01821224463397453,0.02381976751305481,0.02483638317211565,0.00419366345383632,0.00766495843105499,0.00653418008825513,0.01348171470442881,0.00135450584746371,0.00516086444689397,3.096771577187737e-4,0.00176509183543465,7.593601059935733e-5,3.9126306455291866e-4,0.12424781867462176,0.08671606289573583,0.03938991970483419,0.0443818907498377,0.01286943305960245,0.01713088725934034,NA,NA,PSE,5135588.141859239,238880.52371903323,0.035556872167887,0.0040556179405066,0.0779785620005495,0.01392812568146499,4589.77326845481,5462.639641609,3967.07272288048,low,NA,NA,NA,NA,NA,NA,0.00135450584746371,0.00516086444689397,3.096771577187737e-4,0.00176509183543465,7.593601059935733e-5,3.9126306455291866e-4
Panama,0.3254824029381147,0.10657230491865843,0.06926479516009951,0.0436046274988404,0.04394579773722822,0.04286984988375164,0.0759849651259289,0.05259781552223672,0.0171518297327599,0.01764314340077013,0.02175541612984469,0.02770521865089552,0.00428693232482643,0.00907913620829071,0.00120855569959902,0.005577434418928,3.3022028877347686e-4,0.00114821816316414,0.37638423258027814,0.11946374048040628,0.13707513455057935,0.07929025190493713,0.04368217268260365,0.04084033445390744,0.1354,32.1,PAN,4292001.10539647,287534.09354037046,0.0533142437348091,0.00571831928924124,0.1644528997463197,0.01770150050582725,22961.4243653277,28866.8972234555,19855.4134773204,mid,NA,NA,NA,NA,NA,NA,0.0759849651259289,0.05259781552223672,0.0171518297327599,0.01764314340077013,0.02175541612984469,0.02770521865089552
Papua New Guinea,0.12526489336102511,0.17473587001375804,0.00609899218344453,0.00820412123946294,0.00453498407767817,0.00681550734695855,0.02106332822212238,0.0345072612005292,0.00133736941610124,0.00275741772747102,0.00229149613282285,0.0046150200170097,0.00132059257337724,0.00756491408437948,1.0357419068377256e-4,6.944527100542485e-4,2.7680089532980645e-5,1.8538692875897e-4,0.1216815356822773,0.16043096743728527,0.0133286903410636,0.01721663852086644,0.00451751499305957,0.00704136173940666,0.0358,4.17,PNG,10461571.553084731,662472.9703228325,0.0146227648914797,0.00180539434092724,0.0147081756803768,0.0032477293985305,2922.80518357571,3255.36335296282,2635.70385609697,mid,NA,NA,NA,NA,NA,NA,0.02106332822212238,0.0345072612005292,0.00133736941610124,0.00275741772747102,0.00229149613282285,0.0046150200170097
Paraguay,0.3153471315451655,0.1388862193281549,0.05785628764724002,0.04785484254221045,0.03801875474833977,0.0415961597759325,0.06858119023601063,0.05200977311579698,0.01352031678950648,0.01649566435229873,0.01925704381087267,0.02853942581903696,0.00377976855043818,0.00871087488090434,9.47873410635668e-4,0.00443077022754776,2.665299877874682e-4,0.0010981252955163,0.3583036569630734,0.15522049770523058,0.11911457710516252,0.09620808778390894,0.03805300171920976,0.04429785782792204,0.0513,7.18,PRY,7168840.81597591,646203.0131154135,0.0423784081821196,0.00471152821049555,0.1180422543782525,0.01737777019609884,11588.2361497781,13882.5045987949,8501.12967447659,low,NA,NA,NA,NA,NA,NA,0.00377976855043818,0.00871087488090434,9.47873410635668e-4,0.00443077022754776,2.665299877874682e-4,0.0010981252955163
Peru,1.5838678560023032,0.6719782632184358,0.30623491480232,0.2432004491452756,0.20194511562047088,0.23138726775907703,0.3545361334405879,0.26801453390974156,0.07349178031463609,0.09349776276933312,0.10081568744351524,0.14685850691729302,0.01931000568016448,0.03988982686831535,0.0050827104508058,0.02071744014109662,0.00157614143479797,0.00639453912263688,1.8037711304233064,0.7298027200747174,0.6162000647163377,0.4688238016931603,0.20133408080894408,0.2183896388887792,0.2678,8.24,PER,36270781.47590941,1713178.698927682,0.0952330987266137,0.00876391595553804,0.1212938889324021,0.01688010876830054,12062.1153230386,12275.1549305594,11854.3521388778,low,NA,NA,NA,NA,NA,NA,0.01931000568016448,0.03988982686831535,0.0050827104508058,0.02071744014109662,0.00157614143479797,0.00639453912263688
Philippines,3.0000170806548883,1.8868854318540187,0.22342646820317533,0.2126557020012461,0.15139885494705843,0.1837381981931014,0.5221391160353651,0.48015453053662993,0.05259250320653662,0.07712946100709045,0.07920417838682138,0.13051032742748733,0.03415946395698244,0.10781813661530662,0.00378290555422143,0.01547147576220117,0.00109979609040633,0.00540680872584409,3.0223329568007933,1.77834458153555,0.4694907914208966,0.4285861289659401,0.15469326244706827,0.1966091580879183,0.0165,0.15,PHL,113249535.759155,6016431.646951139,0.0436438351037726,0.0036292842737854,0.0349557577399915,0.00403348277471304,7737.06080390718,7995.42616788225,7536.40296439283,low,NA,NA,NA,NA,NA,NA,0.03415946395698244,0.10781813661530662,0.00378290555422143,0.01547147576220117,0.00109979609040633,0.00540680872584409
Poland,3.4298977845804077,1.0119824543557598,0.7742821258369826,0.4368111728698416,0.4743848006098307,0.4172556148981337,0.8111742752563981,0.5468647234727593,0.1974761943718754,0.1918275195243165,0.23298794467749423,0.27637805467939935,0.0465405884118272,0.08627515427954241,0.01333134302624585,0.04462931162710583,0.00411437529021047,0.01454025003220707,4.010140544634985,1.16899683521309,1.528102871431367,0.767576556702603,0.4839093004723918,0.4365780474493567,1.7024,44.83,POL,38238455.52324434,1826320.6916113608,0.1315941822163299,0.01358401831962004,0.1731818872173541,0.01955728780618819,31549.4635028328,35287.6229116764,28884.8660831154,mid,NA,NA,NA,NA,NA,NA,0.8111742752563981,0.5468647234727593,0.1974761943718754,0.1918275195243165,0.23298794467749423,0.27637805467939935
Portugal,0.8611972445711663,0.2553027133804087,0.16302640630966428,0.09606229481389096,0.10185326721971696,0.09117444809270785,0.1928258963802951,0.12444862100568288,0.04115111386517058,0.04001361862686123,0.05078546151649776,0.06010633377555745,0.01113900082964642,0.02138131257660592,0.0027077482063833,0.00855918009018152,8.198327334498504e-4,0.00315650140474822,0.9704421258933268,0.27826359432172976,0.3222253543603645,0.17101149284812056,0.10007291513685188,0.0899615719158863,0.8695,84.7,PRT,10607848.701904863,720607.4248165805,0.099136271492536,0.01169123581109225,0.13848496670898,0.02032483534154974,28882.0408311547,33665.4363323336,25454.9178853907,mid,NA,NA,NA,NA,NA,NA,0.1928258963802951,0.12444862100568288,0.04115111386517058,0.04001361862686123,0.05078546151649776,0.06010633377555745
Puerto Rico,0.33390040379131314,0.10280110095929522,0.08782336463564425,0.04848624294445613,0.05524924479445766,0.04716069573878603,0.08570875013137888,0.06031782675809204,0.02234913211524769,0.02132399317370226,0.02739764328821819,0.03209390847720395,0.00465354549912842,0.00873482205151883,0.00143959152298346,0.00442121732460132,4.448649720309454e-4,0.00151108360800332,0.4043676244399242,0.1207230441730144,0.17453475494837345,0.08561887055549404,0.05385965163662269,0.04626980616503016,NA,NA,PRI,3294345.478258304,120141.02669276156,0.0975310171924635,0.01131669268658264,0.2268364421825125,0.01923425066890048,32025.2324263285,35224.2112763402,29193.350585594,low,NA,NA,NA,NA,NA,NA,0.00465354549912842,0.00873482205151883,0.00143959152298346,0.00442121732460132,4.448649720309454e-4,0.00151108360800332
Qatar,0.8205408280380778,0.2094498132153835,0.1639414619547317,0.07402415702063903,0.09615587162181329,0.07392245740624494,0.18746060522521824,0.11742764632886572,0.04366193399512926,0.03761964919072038,0.04791050600297132,0.05023310679742358,0.01098424036720705,0.019705888760945,0.00278732575627281,0.00840566193399852,8.88111482433402e-4,0.00287958067103855,0.9252076387090634,0.21695557423135864,0.31503981960466254,0.11361334430026412,0.09694090928752544,0.07456166591199447,0.2287,83.07,QAT,2977061.6581526045,112627.60255199252,0.017704098653861,0.00237383603690704,0.189818822359063,0.02841472803252499,128782.969511823,160058.587133896,102180.859788656,low,NA,NA,NA,NA,NA,NA,0.01098424036720705,0.019705888760945,0.00278732575627281,0.00840566193399852,8.88111482433402e-4,0.00287958067103855
Republic of Korea,2.071605113905031,0.5295745005617427,0.5059051788959519,0.1908766973998171,0.45716774459842274,0.32423240301784695,0.5626046301255536,0.3470256203969945,0.1142958562672368,0.0928587430815373,0.23027529298135435,0.22812153996683,0.0295801673285787,0.05305749832671631,0.0085022115941049,0.02567181552766524,0.0035126094142567,0.01145772656557318,2.5547425129816874,0.5379919701064579,1.0530101634778548,0.24968889600824615,0.45594718842595205,0.32404203946814697,7.2547,139.93,KOR,51570479.88668778,1778108.5658791177,0.0352386256597886,0.00424405840845884,0.1402105806711721,0.01755392083943036,40288.9236344648,42735.4841713371,38709.6005897899,high,NA,NA,NA,NA,NA,NA,2.071605113905031,0.5295745005617427,0.5059051788959519,0.1908766973998171,0.45716774459842274,0.32423240301784695
Republic of Moldova,0.13896389840120305,0.06704095426247843,0.03096025957042065,0.02738875845916966,0.02092506133660068,0.02488696872425761,0.03288667372841012,0.02698999119760319,0.00741909027678758,0.01084537260081651,0.0102159227387828,0.01531431218487348,0.0017581106034751,0.00447174617415327,4.681454444835803e-4,0.00185151692972565,1.4856600276785746e-4,6.424855834414834e-4,0.1634154673562995,0.07721281943023937,0.06292158436603396,0.05278364068113377,0.02051292094994066,0.0248915492565754,0.0051,1.43,MDA,3593444.2054054877,299071.95370357344,0.086999053079231,0.0090061663113117,0.1398932632019745,0.01917155442310435,9278.59391239758,11181.8171967974,6937.58881027152,low,NA,NA,NA,NA,NA,NA,0.0017581106034751,0.00447174617415327,4.681454444835803e-4,0.00185151692972565,1.4856600276785746e-4,6.424855834414834e-4
Romania,1.4528141998988011,0.454077698951295,0.2939069693844785,0.1790875696127485,0.1851163843779327,0.1744642005355194,0.3385195336283357,0.23105562883003972,0.0758497280471043,0.07693178433615745,0.09411189171086284,0.1165621413278598,0.018862069521759,0.03599143679950595,0.00489899096079724,0.01582048812205148,0.00160422871327082,0.00603909477980546,1.6698329955372953,0.5061458368321905,0.5891914845257133,0.3236283052141816,0.18410225000801497,0.1704323819390922,0.3761,19.27,ROU,18938555.14908574,1287331.811123833,0.0962692423177426,0.01126439041203639,0.1502914008806542,0.01854405701041875,25878.436479183,30482.513241722,20333.3880336914,low,NA,NA,NA,NA,NA,NA,0.018862069521759,0.03599143679950595,0.00489899096079724,0.01582048812205148,0.00160422871327082,0.00603909477980546
Russian Federation,11.38323952348676,3.5426830517682175,2.4446140464557105,1.478391231375771,1.5381714206059938,1.428781890292348,2.675661011414369,1.7854084705346185,0.6177255932812945,0.6132602090989691,0.7630452572375153,0.9138052694555197,0.14929125690464265,0.2856924508241043,0.04143536361449923,0.14328583969500291,0.01185001697155206,0.0408173348773226,13.188770196701643,4.056818941268336,4.835544885781538,2.6483051116063065,1.5186833731204774,1.4241263145787633,0.8921,6.08,RUS,144853838.7501741,9363363.202875808,0.1125898958448752,0.01157709863278234,0.1604030735441358,0.01891966051539904,26323.4053569608,29764.2556881248,24403.8969947776,low,NA,NA,NA,NA,NA,NA,0.14929125690464265,0.2856924508241043,0.04143536361449923,0.14328583969500291,0.01185001697155206,0.0408173348773226
Rwanda,0.06192778701638515,0.03030686237828248,0.00491261241303544,0.00355402325928333,0.00376570193112113,0.00329948663387354,0.01076646586050138,0.00743713483946964,0.00139221095884025,0.00157570710520925,0.00190459350625709,0.00225504564438801,7.550595922198374e-4,0.0016812973318682,8.861504467119618e-5,3.1600398712688737e-4,5.773080209248537e-5,1.9509537058290684e-4,0.0615444935513848,0.02763512407788708,0.00932844400265634,0.00640592643998951,0.00382912985751281,0.00350360843325953,0.0035,0.28,RWA,13270032.608888976,839242.5751644615,0.0109642002150451,0.00130840386059489,0.0747871664836009,0.01465755680302875,2077.89950692944,2213.33738878844,1971.38142018394,low,NA,NA,NA,NA,NA,NA,7.550595922198374e-4,0.0016812973318682,8.861504467119618e-5,3.1600398712688737e-4,5.773080209248537e-5,1.9509537058290684e-4
Saint Kitts and Nevis,0.00474185652853466,0.00163905400626796,0.00116031024982899,7.465037581583439e-4,7.355960877945975e-4,7.227007804552284e-4,0.00119090894689903,8.545241538928548e-4,2.9717934497603787e-4,3.035014504075248e-4,3.7582415244715594e-4,4.6283658071848393e-4,6.336525909948712e-5,1.2013456387298762e-4,1.9764441906216693e-5,6.795280929417741e-5,5.9296073286769244e-6,2.060732677529324e-5,0.00566249767569426,0.00193481685526642,0.00232159115476182,0.00135098534636013,7.371455737675874e-4,6.982586623850322e-4,0.003,56.98,KNA,58645.290542004994,5487.450404523435,0.0548665979295975,0.0071798451476055,0.2046054288444166,0.0223976806767386,22993.1072794778,26158.3619223148,20251.553451409,mid,NA,NA,NA,NA,NA,NA,0.00119090894689903,8.545241538928548e-4,2.9717934497603787e-4,3.035014504075248e-4,3.7582415244715594e-4,4.6283658071848393e-4
Saint Lucia,0.00864394884670262,0.00383020979833528,0.00222908859328921,0.00184088101165085,0.00150065829934137,0.00165632160943011,0.00219662615411355,0.0018165861728611,5.429765090306928e-4,6.96225981457361e-4,7.430137967632123e-4,0.00110903056600411,1.1784093126335668e-4,2.808624837155081e-4,3.9184979755790505e-5,1.659799387267502e-4,1.1218238707399902e-5,4.886870500390187e-5,0.01067670272733345,0.00475535751608895,0.00462036257695868,0.00358702338016029,0.00150976595062048,0.00170613323834415,0.0054,29.98,LCA,177512.39689646702,12023.553550805533,0.0678225835662266,0.0084566624875897,0.1904258365324368,0.02115930702171695,11075.3507418217,13334.4526190221,8063.63494920694,mid,NA,NA,NA,NA,NA,NA,0.00219662615411355,0.0018165861728611,5.429765090306928e-4,6.96225981457361e-4,7.430137967632123e-4,0.00110903056600411
Saint Vincent and the Grenadines,0.00564480629630585,0.00240127454805682,0.00135357331753179,0.00111119751215905,8.925409438299061e-4,0.00100016193471937,0.00139463658955382,0.00110272524878209,3.2764099264849154e-4,4.078165628597648e-4,4.543477368788303e-4,6.409784668746066e-4,7.629310415421564e-5,1.873871806138092e-4,2.281599315956483e-5,9.673657028386611e-5,6.884133362441108e-6,2.773562552420397e-5,0.00679351578217129,0.00293620856427318,0.00274418606517211,0.00209224505073985,9.042502746985572e-4,0.00101155938770665,0.0026,23.29,VCT,114075.2638159588,7456.2837198017005,0.0628788282907035,0.00767649564821874,0.1719023528148793,0.01843569873867494,12022.204505985,13013.4494642464,11072.6990463129,mid,NA,NA,NA,NA,NA,NA,0.00139463658955382,0.00110272524878209,3.2764099264849154e-4,4.078165628597648e-4,4.543477368788303e-4,6.409784668746066e-4
Samoa,0.00381359412502612,0.00366124307103733,1.8215091286956708e-4,2.007230656471888e-4,1.306290861583169e-4,1.8455749879173672e-4,6.217434192962916e-4,7.427894534492472e-4,4.131247195197387e-5,7.30493447619837e-5,6.522344388581185e-5,1.1226015344887534e-4,4.1856058780650534e-5,1.677053170824035e-4,3.0737797305171755e-6,1.5026456986160573e-5,8.663435676625479e-7,4.517849042009751e-6,0.0037172565656787,0.00331795815290422,3.82584238587247e-4,4.0605356510182696e-4,1.292195669820809e-4,1.7774709392686728e-4,0.001,5.16,WSM,213639.85514214728,10948.189344693455,0.0219942850113582,0.00265170783701504,0.0184079592513971,0.00334538736001854,4780.21566941977,5132.35244720356,4444.298872616,low,NA,NA,NA,NA,NA,NA,4.1856058780650534e-5,1.677053170824035e-4,3.0737797305171755e-6,1.5026456986160573e-5,8.663435676625479e-7,4.517849042009751e-6
San Marino,0.00430451102100297,0.00113129084144246,8.342467607001775e-4,4.094182701960648e-4,5.007231215722878e-4,4.0789317160218346e-4,9.720513605262624e-4,6.088581274185332e-4,2.190310338832561e-4,1.945474352651205e-4,2.4997253532035743e-4,2.7714757953341116e-4,5.756738511555046e-5,1.0412381398948165e-4,1.4364157651357989e-5,4.485669066476928e-5,4.266151925623507e-6,1.4903240764551707e-5,0.00486920515108535,0.00121048187334294,0.0016193049568605,6.781909958905492e-4,5.059070853299023e-4,4.1572217657399386e-4,0.0075,222.24,SMR,32740.07406421994,2319.1403729778667,0.0920326176631146,0.01134615581666224,0.1548020758798879,0.0208038932282395,54707.3537486114,62356.6461678763,47351.6851789518,high,NA,NA,NA,NA,NA,NA,0.00430451102100297,0.00113129084144246,8.342467607001775e-4,4.094182701960648e-4,5.007231215722878e-4,4.0789317160218346e-4
Sao Tome and Principe,0.00506474577015955,0.00403473457019839,0.00138032858842669,0.00170212396653674,0.00101888786885469,0.00148408779157503,0.00130924899512283,0.00151374857593007,3.0642760101143226e-4,5.714702593082877e-4,5.115772715946128e-4,9.79655605041047e-4,6.427514479752844e-5,2.153470006627258e-4,2.2905981881252145e-5,1.2892466688060983e-4,7.479426746118891e-6,5.822100591970907e-5,0.00646022071592008,0.00483655818888042,0.0029940894190014,0.00346382516082083,0.00103281008853053,0.00152917653587995,1e-4,0.61,STP,216618.02313005872,13200.564287916815,0.015984869185976,0.0018649587883749,0.154005404315977,0.01812581904627659,3504.43421885907,3785.89438654763,3247.88763358411,low,NA,NA,NA,NA,NA,NA,6.427514479752844e-5,2.153470006627258e-4,2.2905981881252145e-5,1.2892466688060983e-4,7.479426746118891e-6,5.822100591970907e-5
Saudi Arabia,4.727385547479143,1.1971445425248433,0.578957444510857,0.30855021687612005,0.3434352331515499,0.2866710074284545,0.9120745775850524,0.5512971679260215,0.1493070029559311,0.13778632323276593,0.17475997834505785,0.2015918127462216,0.05580209688716577,0.1023474872039996,0.00918041606653523,0.02859818648134329,0.0028035484739661,0.01000129514447333,4.921930899501815,1.2167131742524602,1.1136447492955186,0.5044937679713607,0.34574053578523367,0.2946858204400872,1.2518,36.73,SAU,37704187.978117056,2656388.6536266916,0.0333878936971204,0.00440015373697934,0.0929707571030029,0.02024739871521255,54109.8023039741,67615.5185003435,44115.0214475423,low,NA,NA,NA,NA,NA,NA,0.05580209688716577,0.1023474872039996,0.00918041606653523,0.02859818648134329,0.0028035484739661,0.01000129514447333
Senegal,0.3246427933118722,0.2859587075296415,0.08643259070270329,0.11082026056305463,0.06303128374331489,0.09344559676319776,0.08431428027206772,0.0967758788622198,0.01954574647812723,0.03802015703965036,0.03178749259135673,0.06002543216938364,0.00400665794210034,0.01508924168875046,0.00152306747980574,0.00931895005360528,4.04096585765171e-4,0.00239382479423043,0.4163690416904514,0.32710835866297994,0.1888661625604152,0.22337026951033873,0.06465241965276423,0.10029471957766636,0.0044,0.27,SEN,15859552.133560136,878004.4682126641,0.0189542399232424,0.00226373221203119,0.1357280156808709,0.016365042915678,3132.97682547786,3476.13332498037,2578.07845200241,low,NA,NA,NA,NA,NA,NA,0.00400665794210034,0.01508924168875046,0.00152306747980574,0.00931895005360528,4.04096585765171e-4,0.00239382479423043
Serbia,0.507194445144434,0.18064623783672423,0.09983440735892168,0.06948077419614511,0.06514787600397204,0.06762900799478033,0.11488510639922545,0.08157068183647716,0.02460616860282023,0.02722715248279428,0.03223053716852463,0.04349587572968439,0.00624768874092354,0.01237080948989991,0.00155806070124293,0.00529299431276902,5.211944192398747e-4,0.00217043977566194,0.5809055433974096,0.2070261301969938,0.20365519294635057,0.13556927112403305,0.0648891493070751,0.06543283516276231,0.11,15.79,SRB,8919508.964871261,556716.6171652973,0.1079537301842001,0.01205756849366815,0.1351138296559652,0.0178698452643171,17449.2696076552,18904.519585969,15267.1090117256,low,NA,NA,NA,NA,NA,NA,0.00624768874092354,0.01237080948989991,0.00155806070124293,0.00529299431276902,5.211944192398747e-4,0.00217043977566194
Seychelles,0.00813149479915415,0.0024599668069566,0.00117815589594716,7.252476428384611e-4,7.324473090960025e-4,6.90578886546461e-4,0.00167559741056524,0.00105891407102556,3.0267443216061075e-4,3.0319707815931615e-4,3.749203874134386e-4,4.556608863392569e-4,9.838397115560116e-5,1.78251456488491e-4,1.9566743819825894e-5,6.69699078414857e-5,5.771427939832168e-6,2.0302052270054743e-5,0.00884741049771934,0.00254911255900996,0.00234875792514666,0.00127319130636,7.376791368713229e-4,6.927641200671563e-4,0.0013,13.61,SYC,105431.49585260972,7613.053833761194,0.0361042969815513,0.0043598233054567,0.1039028396718406,0.01559902533662106,27420.3470527214,30814.4757855579,22652.0092757213,low,NA,NA,NA,NA,NA,NA,9.838397115560116e-5,1.78251456488491e-4,1.9566743819825894e-5,6.69699078414857e-5,5.771427939832168e-6,2.0302052270054743e-5
Sierra Leone,0.1542358529370445,0.17135764606888262,0.0590654339827873,0.08954222553582827,0.04450179337822801,0.07355459197655387,0.04564268424242482,0.06347744384912353,0.01197467221093815,0.02981573777151851,0.02248184825997998,0.04568177051380028,0.00199481924812728,0.01249610042332201,9.155995617162996e-4,0.00618941451975724,2.685269475818557e-4,0.00193216907819928,0.2224880637645647,0.2263528418692412,0.12880454740349526,0.18215474485332675,0.04538602761781736,0.07549014537821844,0.0014,0.18,SLE,8867262.190756537,470583.68201230746,0.014643420995124,0.00171257155242225,0.1966497231521087,0.01446415098684149,1496.18893893238,1794.27418278617,1230.12102664372,low,NA,NA,NA,NA,NA,NA,0.00199481924812728,0.01249610042332201,9.155995617162996e-4,0.00618941451975724,2.685269475818557e-4,0.00193216907819928
Singapore,1.1526664958627095,0.28477888329518664,0.19279045585732144,0.08818379122073229,0.11406009346354004,0.08773056958094652,0.24898718700606484,0.15115680306753362,0.05215263628438568,0.04524927663033602,0.05797182599883824,0.06173393993538316,0.01495656081079522,0.02608020902505469,0.00336333260186339,0.00994512056753777,0.00102588239828221,0.00322886940126902,1.2659274112592054,0.2859867120243762,0.3752857547375923,0.13487264505310947,0.11478073197394403,0.0868257249702171,1.1604,204.66,SGP,5727285.71483976,234241.08135972405,0.0293815067580889,0.00370609556200485,0.1459815059012318,0.0203126543254707,92883.8998790882,109603.216819072,66527.9187809006,mid,NA,NA,NA,NA,NA,NA,0.24898718700606484,0.15115680306753362,0.05215263628438568,0.04524927663033602,0.05797182599883824,0.06173393993538316
Slovakia,0.46729991106799385,0.13530332083828567,0.09304620755237876,0.05332367024906177,0.05748240560056801,0.05113344307745194,0.1072231633406747,0.07118385458511081,0.02363267605650016,0.02288568209440511,0.02876715179571565,0.03541582810895404,0.00618889862580913,0.01127973983083157,0.00152670327068873,0.00500236920208106,4.849148485216212e-4,0.00174528460125883,0.5317126880746844,0.152786999030783,0.18423723918121168,0.0948331703078946,0.05725711988231576,0.05229497566131808,0.3082,56.55,SVK,5429455.079845927,265050.94918173924,0.1057110726995101,0.011450288118054,0.1486702507121111,0.01904286352937514,30838.4100009658,33130.5478279604,26770.7613037904,mid,NA,NA,NA,NA,NA,NA,0.1072231633406747,0.07118385458511081,0.02363267605650016,0.02288568209440511,0.02876715179571565,0.03541582810895404
Slovenia,0.2088274322027371,0.06281192301884327,0.05138234784539786,0.02798369892940646,0.032017369048132,0.02852257996605961,0.05303260583706022,0.036223548785006963,0.01349278519051939,0.0128121513374859,0.01602637880724061,0.01861324208023576,0.00289788454845447,0.00553549513258703,9.200869681624544e-4,0.00292629517397991,2.6893338641837035e-4,9.152755839115504e-4,0.24869967084038408,0.07119511421800415,0.10133541480062776,0.04825078808938293,0.03161272066821707,0.02702556997218295,0.1215,58.73,SVN,2069651.4753263283,90570.90063723164,0.1196880701340034,0.01305418439472559,0.2015656000542071,0.02089083778457405,34628.9144662576,41800.0049406099,29101.0680263019,mid,NA,NA,NA,NA,NA,NA,0.05303260583706022,0.036223548785006963,0.01349278519051939,0.0128121513374859,0.01602637880724061,0.01861324208023576
Solomon Islands,0.00580944679047564,0.01103909672291804,3.2690308594396714e-4,4.7515638358354e-4,2.4760763362153334e-4,3.986321773649892e-4,0.00105007743454743,0.00257571842122689,6.765398402353374e-5,1.4380563961827756e-4,1.2598972310560484e-4,2.7296929605822223e-4,5.680905062761581e-5,3.352583801856321e-4,5.400059552074853e-6,3.848834891399619e-5,1.3437487464084915e-6,7.163291834919233e-6,0.00579802307974333,0.01090964941449155,7.178573809538757e-4,9.720585283695e-4,2.4541453665042305e-4,4.0424221598903224e-4,0.0021,3.26,SLB,683564.3095482873,48040.36703785678,0.0162622312079578,0.00198011071603895,0.0133261467207245,0.0029716606564806,2009.25508923747,2258.15431481023,1781.02207560095,mid,NA,NA,NA,NA,NA,NA,0.00105007743454743,0.00257571842122689,6.765398402353374e-5,1.4380563961827756e-4,1.2598972310560484e-4,2.7296929605822223e-4
Somalia,0.07979272876937213,0.15974215767590955,0.02068480198509133,0.03847410683751789,0.01684509301357557,0.03335215544699211,0.02300860863047276,0.04284194862851688,0.00411896459686676,0.01537831778071051,0.00845562388306141,0.02058083428486372,9.109529967943348e-4,0.00423323244377667,3.1204423410310933e-4,0.00218558791097645,1.2400710055176736e-4,0.00107500210644203,0.10621418400929925,0.1807509212480368,0.04470639315010204,0.07409715658580139,0.01680510904260635,0.0340152250101482,0.0026,0.17,SOM,21606520.73620373,2711522.605663419,0.0096667140917205,0.00127848481809994,0.0318902765653433,0.00697601441892549,540.903812985495,857.406108375087,247.976772562412,low,NA,NA,NA,NA,NA,NA,9.109529967943348e-4,0.00423323244377667,3.1204423410310933e-4,0.00218558791097645,1.2400710055176736e-4,0.00107500210644203
South Africa,2.2056975609556626,1.005944629693839,0.22634495017684672,0.1874212658524682,0.14827724184144953,0.16055067726496072,0.4032838791941938,0.2941229880628316,0.05488252756516575,0.06843446131545734,0.07273582210395742,0.10345531184327876,0.0259363294743958,0.06531980924005781,0.00391097216826857,0.01603120759315046,0.00111645085227227,0.00413773105054949,2.2791912817366264,0.9775145339042272,0.4564041077631671,0.3557581816836551,0.1495589758511319,0.16651458516845608,2.2861,38.86,ZAF,56854390.8819113,3714179.3010408953,0.0588098496791915,0.00646730260789369,0.0567038409465604,0.00832242721283235,12181.7693384074,12857.8269449406,11275.9590177644,mid,NA,NA,NA,NA,NA,NA,0.4032838791941938,0.2941229880628316,0.05488252756516575,0.06843446131545734,0.07273582210395742,0.10345531184327876
