Country,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Dent_exp_usd,Dent_exppc_usd,GDP_per_capita_PPP_2021,fits_high,fits_mid,fits_low,selected_Mean_total_billions,SD_total_billions,selected_model
Turkmenistan,0.1258405343275704,0.05210553467765295,0.03203454018201931,0.02301999164586327,0.01888453978840265,0.0165074735456128,0.02970671436165845,0.02135631747618351,0.00356026721720639,0.00432194614362542,0.00459048087009042,0.00661475922590734,0.0019563468732643,0.00446972381291274,2.4754914149436073e-4,9.41674707225192e-4,8.25117631625497e-5,3.676354122838755e-4,0.1348,22.57,16434.13991,FALSE,TRUE,TRUE,0.02970671436165845,0.02135631747618351,mid
Tuvalu,1.499072292701889e-4,1.0822589392926256e-4,4.612883830406097e-5,5.110687086807169e-5,2.8485386517255416e-5,3.608623832654627e-5,3.39449494696313e-5,3.701914471823396e-5,4.889021131346695e-6,9.203874771148896e-6,7.253664903927216e-6,1.298484077597191e-5,2.4190426779978295e-6,8.468258541730672e-6,3.514986561309745e-7,1.5047765488594594e-6,1.4201369680951857e-7,1.0326663063934464e-6,1e-4,6.81,5352.978625,FALSE,TRUE,TRUE,3.39449494696313e-5,3.701914471823396e-5,mid
Uganda,0.8714885265885223,0.7371423543798199,0.4231772151910052,0.5379225035156018,0.2677051549531786,0.3416348647035271,0.15484012478992878,0.2068096852357065,0.03839692683738016,0.08942287071340463,0.06491273908616925,0.143382188551434,0.00706894794581524,0.03204519713344243,0.00269599020141963,0.01563271117439351,7.559151341015288e-4,0.00628176926216768,0.0124,0.31,2684.920359,FALSE,FALSE,TRUE,0.00706894794581524,0.03204519713344243,low
Ukraine,2.12625019406971,0.8582450949295504,0.9199784930731172,0.5923036915794989,0.5190615841123292,0.4473091347511175,0.42106984350993065,0.3000006304169194,0.10004024267995264,0.11583318397452393,0.1318533272191909,0.16525806842377952,0.02458745287188536,0.0500374037239235,0.00685429750482167,0.0241397627720342,0.00223248327203258,0.00817502434146423,0.0589,1.41,17846.4082,FALSE,FALSE,TRUE,0.02458745287188536,0.0500374037239235,low
United Arab Emirates,1.0417693581698908,0.27737060247655865,0.39834240653842445,0.1458661041076681,0.20967922106139583,0.124507767929919,0.22048613119942187,0.13189575609622267,0.04535353230728056,0.0387168737349733,0.05431931045718801,0.05856203091840551,0.01401565064640755,0.02399970429054177,0.00333954793058027,0.00956933782254487,9.063542792027356e-4,0.00251572492443483,0.6985,64.99,67401.12129,FALSE,TRUE,TRUE,0.22048613119942187,0.13189575609622267,mid
United Kingdom of Great Britain and Northern Ireland,2.939852319779119,1.1502136897561326,0.754020055808468,0.39635947617453743,1.2409306136023657,0.7644121078688961,0.5586680957893793,0.4284701293894169,0.08142613102138775,0.08758390357946995,0.30554549817551774,0.3127480488405432,0.02711082369106916,0.06613821078187905,0.00461282725055434,0.01733724386511279,0.00370816921178229,0.0116541175783658,9.5769,143.22,51004.42717,TRUE,TRUE,TRUE,2.939852319779119,1.1502136897561326,high
United Republic of Tanzania,0.8317951575789968,0.36422121562681686,0.21274875498218196,0.13815766979960542,0.1049157054489459,0.08377770494303685,0.17797324851135116,0.13436037824411917,0.02213418280148965,0.0255966299950467,0.02708869345041388,0.03630605160225417,0.01328615014579416,0.03140676994257893,0.00182851496488636,0.0068474523561031,3.8548510512895787e-4,0.00119293358764296,1e-4,0.01,3493.083008,FALSE,FALSE,FALSE,0.01328615014579416,0.03140676994257893,low
United States of America,44.29584428612886,10.58159638862457,13.574736716128958,3.1507402805731206,10.320530066735252,5.204837487485143,9.999453780952736,5.847667556286858,1.6441147859426888,1.2839706425587942,2.621567649273837,2.5108120656012427,0.6073997798387916,1.02195416766445,0.111422268996341,0.30989335181919964,0.04893103175107687,0.13955271061662541,133.5058,405.46,71307.40173,TRUE,TRUE,TRUE,44.29584428612886,10.58159638862457,high
Uruguay,0.08503303352146781,0.03470609226670428,0.00925047524079798,0.0050393955187129,0.00510332903974977,0.00396177582993934,0.02280660426236414,0.01721792549023016,0.00103330620733807,0.0010407230818849,0.00132508812552704,0.00158740574061929,0.00177241255771137,0.00422871587864877,7.30222721133584e-5,2.938980217004342e-4,2.2841321973259405e-5,1.0558221477914208e-4,0.1075,30.56,29431.88501,FALSE,TRUE,TRUE,0.02280660426236414,0.01721792549023016,mid
Uzbekistan,0.8999074494686199,0.4512338149151129,0.3453132450779642,0.2976373509171978,0.2121487776416694,0.21827721864585803,0.19033566719000072,0.16267584545461125,0.03496618360348364,0.05538741868408129,0.05376700805566123,0.0827549546310553,0.01167617214276553,0.03207847191074499,0.0028824984330192,0.01434664889723888,7.908886210697067e-4,0.00384796716167624,0.2183,6.61,9247.643827,FALSE,FALSE,TRUE,0.01167617214276553,0.03207847191074499,low
Vanuatu,0.00790714502131673,0.00615814059352861,0.003926465180292,0.00471915925720039,0.00246173158573714,0.00313630435283027,0.00145184263080369,0.00168935868903592,3.652745781907047e-4,7.532896307669056e-4,6.20433368049186e-4,0.00117922743937927,6.222243928779475e-5,2.7786565000284595e-4,2.4106811275107364e-5,1.7348146356127025e-4,7.80273426526593e-6,5.089813317060519e-5,1e-4,0.51,3135.836649,FALSE,FALSE,FALSE,6.222243928779475e-5,2.7786565000284595e-4,low
Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49370000000000003,17.93,NA,TRUE,TRUE,TRUE,0,0,high
Viet Nam,5.212731356692618,2.5479970165696764,2.3860641191320417,1.8708421862676323,1.4213334921134064,1.3321883456499397,0.9923765152405812,0.7920331626787318,0.25146154323805403,0.3251020146375887,0.3474525001175914,0.4926885296532425,0.05595774184612474,0.12523487601925376,0.02220510659340983,0.08620109997946206,0.00604860341229515,0.02593269213089603,0.057,0.6,12048.90199,FALSE,FALSE,FALSE,0.05595774184612474,0.12523487601925376,low
Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098,0.31,NA,TRUE,TRUE,TRUE,0,0,high
Zambia,0.5478385486325231,0.43684433925363014,0.26740871010679085,0.33453922306006034,0.1705144191786479,0.2116035790262238,0.09591509761073055,0.11467615777929448,0.02324061682235413,0.0509858961456305,0.04148772978849991,0.07910191563714677,0.00411403710074653,0.01947636551324657,0.00201670291978299,0.01210148768992191,4.889650743780382e-4,0.00272555651563331,8e-4,0.04,3503.034914,FALSE,FALSE,FALSE,0.00411403710074653,0.01947636551324657,low
Zimbabwe,0.5777749434826677,0.46141299961823673,0.30025515861773866,0.3562711234665114,0.18806997735870729,0.23669313960069557,0.1011991091328956,0.1253123350334661,0.02654695769128582,0.05870437406247893,0.04825002612841567,0.08416285255991288,0.00486799766423093,0.01965513934557469,0.00238469618081108,0.01496672619830763,6.604598620887755e-4,0.00373326163188081,0.0587,3.94,3184.784602,FALSE,FALSE,TRUE,0.00486799766423093,0.01965513934557469,low
