LocationHeader,Region,Superregion,selected_model,selected_Mean_total_billions_2021,selected_Mean_total_billions_2025,selected_Mean_total_billions_2030,selected_Mean_total_billions_2035,selected_Mean_total_billions_2040,selected_Mean_total_billions_2045,selected_Mean_total_billions_2050,selected_SD_total_billions_2021,selected_SD_total_billions_2025,selected_SD_total_billions_2030,selected_SD_total_billions_2035,selected_SD_total_billions_2040,selected_SD_total_billions_2045,selected_SD_total_billions_2050,selected_Mean_perio_billions_2021,selected_Mean_perio_billions_2025,selected_Mean_perio_billions_2030,selected_Mean_perio_billions_2035,selected_Mean_perio_billions_2040,selected_Mean_perio_billions_2045,selected_Mean_perio_billions_2050,selected_SD_perio_billions_2021,selected_SD_perio_billions_2025,selected_SD_perio_billions_2030,selected_SD_perio_billions_2035,selected_SD_perio_billions_2040,selected_SD_perio_billions_2045,selected_SD_perio_billions_2050,selected_Mean_replace_billions_2021,selected_Mean_replace_billions_2025,selected_Mean_replace_billions_2030,selected_Mean_replace_billions_2035,selected_Mean_replace_billions_2040,selected_Mean_replace_billions_2045,selected_Mean_replace_billions_2050,selected_SD_replace_billions_2021,selected_SD_replace_billions_2025,selected_SD_replace_billions_2030,selected_SD_replace_billions_2035,selected_SD_replace_billions_2040,selected_SD_replace_billions_2045,selected_SD_replace_billions_2050,iso3c,WHO_selected_Mean_total_billions_2021,WHO_selected_Mean_total_billions_2025,WHO_selected_Mean_total_billions_2030,WHO_selected_Mean_total_billions_2035,WHO_selected_Mean_total_billions_2040,WHO_selected_Mean_total_billions_2045,WHO_selected_Mean_total_billions_2050,WHO_selected_SD_total_billions_2021,WHO_selected_SD_total_billions_2025,WHO_selected_SD_total_billions_2030,WHO_selected_SD_total_billions_2035,WHO_selected_SD_total_billions_2040,WHO_selected_SD_total_billions_2045,WHO_selected_SD_total_billions_2050,WHO_selected_Mean_perio_billions_2021,WHO_selected_Mean_perio_billions_2025,WHO_selected_Mean_perio_billions_2030,WHO_selected_Mean_perio_billions_2035,WHO_selected_Mean_perio_billions_2040,WHO_selected_Mean_perio_billions_2045,WHO_selected_Mean_perio_billions_2050,WHO_selected_SD_perio_billions_2021,WHO_selected_SD_perio_billions_2025,WHO_selected_SD_perio_billions_2030,WHO_selected_SD_perio_billions_2035,WHO_selected_SD_perio_billions_2040,WHO_selected_SD_perio_billions_2045,WHO_selected_SD_perio_billions_2050,WHO_selected_Mean_replace_billions_2021,WHO_selected_Mean_replace_billions_2025,WHO_selected_Mean_replace_billions_2030,WHO_selected_Mean_replace_billions_2035,WHO_selected_Mean_replace_billions_2040,WHO_selected_Mean_replace_billions_2045,WHO_selected_Mean_replace_billions_2050,WHO_selected_SD_replace_billions_2021,WHO_selected_SD_replace_billions_2025,WHO_selected_SD_replace_billions_2030,WHO_selected_SD_replace_billions_2035,WHO_selected_SD_replace_billions_2040,WHO_selected_SD_replace_billions_2045,WHO_selected_SD_replace_billions_2050
Rwanda,Eastern Sub-Saharan Africa,Sub-Saharan Africa,low,7.550595922198374e-4,8.540143221022018e-4,9.814504264773075e-4,0.00112986125981236,0.00127229602697351,0.00141827254259814,0.00154647492925557,0.0016812973318682,0.00193263192763434,0.00219009948268004,0.00254950570598388,0.00274431484667028,0.00291680032786667,0.00331409333136988,8.861504467119618e-5,1.0331855071670584e-4,1.2552041663979933e-4,1.346364098381731e-4,1.6577597897735071e-4,2.0687980752797253e-4,2.4621829653700744e-4,3.1600398712688737e-4,3.6051584790138474e-4,4.374918710444466e-4,4.7130873713252416e-4,5.504313691924499e-4,7.397165090632436e-4,8.957456239385922e-4,5.773080209248537e-5,6.468788401335218e-5,7.859165975312752e-5,1.0018876922595742e-4,1.1724091411391474e-4,1.4131654157899503e-4,1.6564737991528613e-4,1.9509537058290684e-4,2.239618144673264e-4,2.722754760875927e-4,3.7066209716905585e-4,4.3469426642447385e-4,5.163969403744393e-4,5.784914248738558e-4,RWA,0.0615444935513848,0.07217172800070779,0.0817869987093688,0.09313539857155864,0.1040577655747803,0.11586091649364802,0.12787303578208378,0.02763512407788708,0.03256824901379363,0.03592441666340151,0.04098758581063583,0.04423741517182594,0.04897271748708855,0.0542975678455695,0.00932844400265634,0.01118706518201127,0.013416590239532,0.01631790376300579,0.0192542101711988,0.02253719466984076,0.02626947233912389,0.00640592643998951,0.00774862832844159,0.00904778404171563,0.01129810972376105,0.01308167231684754,0.01523380945698249,0.01774016720842761,0.00382912985751281,0.00457016222235351,0.00550864074319207,0.00666307656803079,0.00804705524323997,0.00935450625599282,0.01074499407974915,0.00350360843325953,0.0040117139215876,0.00485752004918793,0.0059105541769354,0.00721694498673157,0.00834753524086676,0.00936586677751389
Somalia,Eastern Sub-Saharan Africa,Sub-Saharan Africa,low,9.109529967943348e-4,7.889073285110242e-4,9.226226966356704e-4,0.00135930411245465,0.00158045419559593,0.00165033640770999,0.00166953620638534,0.00423323244377667,0.00343761134532455,0.00406201968938749,0.01406220864256907,0.0188670260111363,0.01312437187752475,0.00622134247697812,3.1204423410310933e-4,2.6373450634239255e-4,3.1317197663914553e-4,4.3686207337164377e-4,4.970227776133192e-4,5.759277268122437e-4,6.797662705989009e-4,0.00218558791097645,0.00185022852768591,0.00220012538670827,0.00309997509540436,0.00335969482266942,0.00427554422229371,0.00522481908546379,1.2400710055176736e-4,1.0142028982756723e-4,1.204093227064558e-4,1.584633972897673e-4,1.7950611808290114e-4,2.0421755395656215e-4,2.3368471745628664e-4,0.00107500210644203,5.863831468268517e-4,6.962747238802537e-4,0.00105386200788078,0.00131636552113621,0.00145013207091203,0.00144994678101444,SOM,0.10621418400929925,0.10323915706377472,0.12374906270167024,0.14428104973118577,0.16977074971849376,0.19192703393220703,0.21422534538826568,0.1807509212480368,0.16118369484162445,0.31577080619416387,0.269088347296134,0.2759319878070056,0.33605859676523386,0.3364063507580779,0.04470639315010204,0.04493298579850113,0.05226656185398194,0.06385152950827466,0.07640210830189538,0.08764568217595917,0.10102568568091146,0.07409715658580139,0.07604314432131416,0.08463422397846147,0.10513031900026576,0.13384070617130378,0.14335625765983392,0.16517305088540954,0.01680510904260635,0.01612837914908577,0.01961161813626966,0.02267279470371205,0.02780009525060046,0.03317445873997821,0.03808413740187074,0.0340152250101482,0.02728166655677399,0.03500922828637078,0.03903253875447816,0.04794057430068311,0.05848045736201479,0.07862779476115904
South Sudan,Eastern Sub-Saharan Africa,Sub-Saharan Africa,low,8.10214664046406e-4,0.00104184156166973,0.001258936385743,0.00186918063515433,0.00182601243041929,0.00230269587741806,0.00278923468075254,0.00299039750098632,0.00420409279750323,0.00509731140284485,0.02858968476052293,0.00894614112371435,0.01266863843396565,0.01583621192272039,3.4326576309531967e-4,4.038470741897494e-4,4.959060070642041e-4,5.794578749080293e-4,6.82550022715203e-4,7.855500612281406e-4,0.00109501808406108,0.0022263294351895,0.002592758070034,0.00340840663336637,0.00393934234983753,0.00477641446809819,0.00571990569837316,0.00872638108070881,9.175332210055834e-5,1.1688038084255438e-4,1.399350528004309e-4,1.8351649830968157e-4,2.045831172816552e-4,2.6553394564199335e-4,3.1429725553586303e-4,5.350385516887001e-4,0.00101174599286177,8.68492588606822e-4,0.00147272786380482,0.00128323392840145,0.0020843365816685,0.00181032836623809,SSD,0.09721424723872792,0.13082745522508687,0.15473940484778204,0.18499634034072215,0.21523535354488457,0.2674102733191003,0.30447847201181816,0.13693662191525732,0.2078767862958227,0.2765328119962331,0.3048829319870876,0.3074001686196695,0.4486592079053314,0.44340542961074286,0.04245920625724366,0.05600767257584564,0.06743562040179696,0.08242580016634156,0.09898302575584084,0.12033279308184144,0.14136942998092789,0.06498273201612645,0.08408922566172049,0.09878688124066916,0.1224609268097359,0.14910167473679495,0.17978456642804874,0.21021265171843717,0.0151393577259101,0.02026087429900806,0.02385394411534236,0.02940139015395763,0.03501573083159693,0.04125214472123987,0.05096639603343514,0.02498327340183354,0.03375049212501294,0.03792184595751812,0.05057162515269357,0.05993936141353617,0.06984214621475317,0.08696521053903009
Uganda,Eastern Sub-Saharan Africa,Sub-Saharan Africa,low,0.00663300742905488,0.00721963395813426,0.00866326855188058,0.0093846032156238,0.01170475631145135,0.01362236842510786,0.01510600195332744,0.05768135593691737,0.0289644923260962,0.03365686119646081,0.03379173852216778,0.05296417834379186,0.05653778883206003,0.0679472214767904,0.00142473038183836,0.0017466082404895,0.00221631849507905,0.00255814702530656,0.003503231448912,0.00430139845271803,0.00484842675224613,0.00934291881958563,0.01142681187081825,0.01421372087257895,0.01420314620146737,0.02434324748966607,0.02384787343419515,0.03442780217212191,3.985638596663683e-4,5.50241716731167e-4,6.777670477957833e-4,7.829763887056604e-4,8.969326074143654e-4,0.00119525478077258,0.00140530536559883,0.00214296214657899,0.00404033255125702,0.00486350820292194,0.0065647927196437,0.00496673040129135,0.00801682633481838,0.00899162964037147,UGA,0.624870160789147,0.7451471117611952,0.8923078639852963,1.0386836579725476,1.2213003347156244,1.3990231076115116,1.5984303735208831,0.6541550581839719,0.8330820473143942,1.0587324989247808,1.0303936439477002,1.2259748708422324,1.334319574239901,1.51129622971524,0.2015278086371347,0.24074717653622396,0.2999309170288193,0.3691201185332557,0.4558671571183609,0.5539046435271788,0.6545387794267931,0.26145039102058,0.31790056643477416,0.3891807566723916,0.482660757255384,0.6211495049620054,0.7256468955143829,0.8501034076491005,0.06900441591164462,0.08261886232169541,0.10026368961563276,0.12449387979048283,0.15640057206176103,0.1866809197383782,0.22200544397601127,0.1156987400114727,0.12967545007896336,0.15189578723388622,0.19611774313723257,0.2475100932854444,0.2909998431436235,0.35884119635115636
United Republic of Tanzania,Eastern Sub-Saharan Africa,Sub-Saharan Africa,low,0.01597442378092327,0.01881575247632427,0.02175589827548358,0.02437873837206477,0.02703280747786534,0.03180405689985496,0.03363446322290495,0.04096351634836615,0.05042604345670922,0.05766316181951648,0.0626653476804864,0.06810681359142713,0.07493572171656317,0.07589376003669986,0.00196856550422189,0.0022421460177049,0.00274899649022957,0.00334442257536234,0.00399075920543954,0.00513753778657594,0.00581685951432002,0.00755086503107476,0.00819431193750926,0.01004688699609172,0.01395114146290033,0.01422314687535413,0.0198034608992804,0.02153930505730036,4.417228626419904e-4,5.309377178130351e-4,6.5108532944664e-4,7.679494571413032e-4,9.86872111207535e-4,0.00115703512857919,0.00135926906833135,0.00160354142739938,0.00195901968027267,0.00240591017212718,0.00259124102302116,0.00360697393897915,0.0037346142490918,0.00513644419747355,TZA,1.436177443775097,1.6903593556943337,1.9517874280428336,2.243477414740689,2.557045673338102,2.8828938066936804,3.208750729516423,0.6852082136439251,0.8058279429817401,0.9128705233806964,1.034827816131214,1.1759813023754857,1.299584220696806,1.442840183195321,0.23188563360645936,0.2753797834711503,0.3381220453448969,0.4100146554741826,0.4984356532767258,0.5950841056242842,0.7071521429314103,0.1703101716477101,0.19754874375553,0.24304186570345648,0.29659644081408093,0.3588824558236442,0.4251077941715304,0.5048980605970411,0.06230050989611825,0.07507743701296216,0.0890888142529989,0.11040989367698122,0.13622675443039917,0.16138996449578044,0.19089042415664323,0.06344332133087455,0.07714378337520227,0.0899489998850724,0.11126392920103076,0.1376305977131718,0.16527784822076244,0.19559896601613916
Zambia,Eastern Sub-Saharan Africa,Sub-Saharan Africa,low,0.00378904667688059,0.00400161768112167,0.00470721544547855,0.00590056937779491,0.00670661417732585,0.0077268421971887,0.00789877620534156,0.01388074935430959,0.01890909228699812,0.01896504520399431,0.02540242774436351,0.02659660076065585,0.03163373768725482,0.02733904531844595,9.565470203634944e-4,0.00101612086764925,0.00129998453721025,0.0016628357789352,0.00219361991500355,0.00234640385935787,0.00250563929345789,0.00557128518541593,0.006184230947277,0.00818567661159336,0.01075644297534937,0.01814499540800861,0.01273736622554092,0.01436004555244198,2.58999763579223e-4,2.9099037456810665e-4,3.5074926315533186e-4,4.348485200932146e-4,5.60570255872813e-4,6.361648504146813e-4,6.934669277791565e-4,0.00204088023084311,0.00181728806595286,0.00194790361413069,0.00255550524653356,0.00326341566845088,0.004323247938572,0.00384638126775516,ZMB,0.3717744453036276,0.42189647937439473,0.4985531177111001,0.5832371607176451,0.6674500744230984,0.7515469442903295,0.842242048547555,0.315813859901056,0.35522965282502966,0.42737472920945374,0.484799037820386,0.5393673789422092,0.5953801607312597,0.6669918834565456,0.11718077727658469,0.1411986934022294,0.17016065911099168,0.21190454865774824,0.2541820822867985,0.2962006095328663,0.33930088856410634,0.13911748937326956,0.1703192908074099,0.21059137450493057,0.25857423082266967,0.31166093702456876,0.35845516346736545,0.4112141925145077,0.04079303118807907,0.04747760405885187,0.05807871678730136,0.0722995376337127,0.08373020626211361,0.1000346885683439,0.11398263790377192,0.05978406029116201,0.06964181199506317,0.08521496225863534,0.10816000854912436,0.12231558480640951,0.16024499148522808,0.16781985981437914
Southern Sub-Saharan Africa,Southern Sub-Saharan Africa,Sub-Saharan Africa,NA,0.4706046478830739,0.5065934065368277,0.5487773004164057,0.5977308610057991,0.638528427389183,0.6742298609384603,0.7050821028202017,0.29923888437401974,0.3196983107965958,0.3429382775987536,0.369723005685151,0.4011291620615251,0.42589481025770665,0.4359849051297416,0.06206718078729606,0.0683126608013864,0.07764486610971412,0.08471671568446063,0.09651506147596792,0.10524587908261428,0.1138468673613656,0.06899549638666001,0.07323258845787456,0.08457147090477993,0.08841036224227378,0.10472817323438598,0.12049405929906536,0.12144670123446692,0.0831379473698062,0.09217631035337234,0.10387159224298158,0.11845735224533514,0.13385587523904363,0.14462804523096187,0.15641715065882844,0.10450481873884088,0.11171262477162748,0.1238000155441684,0.14581585354839374,0.16471107504279028,0.1762452949161353,0.18974972608097673,NA,2.738853039022737,2.9602649931467027,3.144491478194928,3.3986599504692094,3.600797789712182,3.760284659110101,3.935786742082973,1.004162236539623,1.0715926717577822,1.1050304626637717,1.1995469582704434,1.2583845924401391,1.296308652110746,1.341880405974247,0.5376429659319465,0.5954439152963376,0.6705034260768216,0.7639672571439713,0.8532129675789965,0.9262364471681018,1.0012746613868282,0.3599635922008332,0.39346916338980065,0.4297512542130451,0.49915080258484706,0.5528412728250883,0.5995470902514088,0.636497235753411,0.17522583046588533,0.192341676166892,0.21952369098961383,0.2465074733198778,0.2719696762294945,0.29878223928065206,0.3260376880816099,0.1681797376890124,0.1822874030982117,0.2048942948626354,0.232535404765241,0.25249752488914184,0.28558444745061046,0.29878497721230357
Botswana,Southern Sub-Saharan Africa,Sub-Saharan Africa,mid,0.02529547108118698,0.02703948736796824,0.02921459681918757,0.03144896797572889,0.0331013714081995,0.03500139123035891,0.03621388859766396,0.01615644748494756,0.01722381096260129,0.01845867873454871,0.01999083859226721,0.02013017418206688,0.02137764465570968,0.02190176718453698,0.00213558797542112,0.00231749774979298,0.00269734481727815,0.00313114624334338,0.00349900114062616,0.00386321675604489,0.00419589745691563,0.00178961179159261,0.00189487670194259,0.00223879118773928,0.00257800472185742,0.00291588100025455,0.00316286536665994,0.00348150355656976,0.00168954469992337,0.0018562711426253,0.00215371048060911,0.00253929317618083,0.00277398227687406,0.00308939886291543,0.00333545286194981,0.00180125072873026,0.00195636685157925,0.00228351474981993,0.00269289226973387,0.00283064388804675,0.0032387184898304,0.00347674141547323,BWA,0.15889167186948233,0.17180730786750686,0.18397389582857865,0.19598390941436705,0.20665838393560856,0.21587127726421057,0.22307783507847637,0.03676908365162883,0.03760763784846132,0.04007291315895403,0.04238877668859243,0.04481636471622775,0.04647963565310439,0.04807008170849068,0.01586437176531311,0.01754753961776024,0.02035416235861348,0.02322060248165934,0.02637462853315188,0.02931608885109183,0.03193901550779378,0.00516260122113011,0.00553105470503314,0.00649213521168998,0.00746479314557908,0.00837559712580141,0.00926120835936719,0.00991857183562953,0.00332277521136613,0.00373182761426571,0.00424463637481877,0.00490363609784975,0.00553741798376887,0.00619363678497166,0.00671958109170414,0.00261256503230155,0.00287076879581955,0.00324443867864254,0.00386320912774226,0.00420959014304645,0.00473011824630151,0.00508783018298821
Eswatini,Southern Sub-Saharan Africa,Sub-Saharan Africa,mid,0.00645616995163266,0.00706610879720543,0.00776287379595268,0.00850845360301492,0.00918257849831793,0.00992406721980283,0.01072049564794312,0.00530804102972627,0.00562750641373365,0.00621143697239477,0.00689700553557197,0.00742235054056045,0.00796103287517008,0.00878859171602381,7.573900971404557e-4,8.337551874507964e-4,9.720959293784868e-4,0.00112777361226383,0.00128570284282364,0.00147061954238748,0.00164980021041695,0.00103077621918429,0.00112033338157295,0.00131797663603074,0.00153967786757817,0.00184894546433016,0.00207653701273433,0.00237767346111676,0.00107177976342031,0.00118827557493718,0.00137977237030024,0.00161301214967325,0.00181118989104937,0.00207630259653375,0.00241158850045888,0.00164216236006287,0.00182887656009494,0.0020924300722979,0.0023760916389609,0.0027958398484929,0.00320410845540123,0.0039418767695591,SWZ,0.03660640643146352,0.04057689286522399,0.04417258215942644,0.04770856895175609,0.05104561315265239,0.05421703729661428,0.05690526984320098,0.01866062849686943,0.02096188079717986,0.02205251086434395,0.02390036580932537,0.02493188916850247,0.02667400867149882,0.02785602472094609,0.00655905809895011,0.00726129728849937,0.00849645703714486,0.00979484237424474,0.01126170442178673,0.0128283335141597,0.01411439851167769,0.00561493039840787,0.00627978994157337,0.00736026782879058,0.00856112334288111,0.00977500627037974,0.01120424932516036,0.01213737251511975,0.00217701277091514,0.002394063040887,0.00280288045064452,0.00318153574799597,0.00365511181836181,0.00424149611109746,0.00463107782299982,0.00260893507806857,0.00280232851634672,0.00336175652848154,0.00379923151735952,0.00434713852394264,0.00524427766712486,0.005513706197409
Lesotho,Southern Sub-Saharan Africa,Sub-Saharan Africa,mid,0.00422342842346509,0.00462406479562478,0.00495599903328923,0.00530841187085257,0.00570314544545474,0.0062188117249039,0.00632352205564589,0.00690503015881936,0.00664018371103923,0.00690764434376107,0.00732083187757464,0.00887250441431624,0.00915396092818271,0.00833645880020334,5.603398479633704e-4,6.26389981367541e-4,6.983858253355287e-4,7.772420124061397e-4,8.674277609815434e-4,9.995531188679515e-4,0.0010771744122328,0.00121082134578822,0.00167127821244516,0.00169185968061162,0.00175325281743074,0.00187737104325379,0.00228172782102577,0.00294864044387748,0.00101193891629922,0.00111059972909303,0.00121343039627643,0.00134985224703345,0.00154125862498857,0.00175359755872096,0.00180188913487858,0.00203202474318416,0.00223640692827862,0.002390303489452,0.00255825161575805,0.00297102515456573,0.00341632859349676,0.00351468052164194,LSO,0.02235578379290696,0.02529875619473097,0.026636746270885,0.0288261921078162,0.03011659245139656,0.03189544378295136,0.03317893320532419,0.02740952844221991,0.03099078435219791,0.03098073402066939,0.03636727330883142,0.03379608866404493,0.03514814698229816,0.03504000467440148,0.00575387813195572,0.00638464241339337,0.0072884940301366,0.00789074854403733,0.00879785188637623,0.00980371793315696,0.01109468790550809,0.00763893171003101,0.00814692507569881,0.00971654612584694,0.010476932795135,0.01133252766897723,0.01298791594758087,0.01452382354968623,0.00200134677646074,0.00220410605151605,0.00243381093535261,0.00270565419544864,0.00305434577463188,0.00350991348561737,0.00372246862509243,0.00316843140138903,0.00348583297619459,0.00373544242947582,0.00436601064971499,0.00494635446604943,0.00589137401762507,0.00594139415447708
Namibia,Southern Sub-Saharan Africa,Sub-Saharan Africa,low,8.221264500496029e-4,9.66880873899091e-4,0.00106193007999265,0.00112896680815764,0.00115863047730281,0.00135174100287776,0.00138056361158298,0.00224795977542507,0.00273780880507791,0.00299749357680555,0.00317757893099228,0.00312967074494585,0.00355023893591084,0.0035196009712333,1.1915065700657528e-4,1.3425743549295603e-4,1.5828423696010748e-4,1.799912768417703e-4,2.1430181811202457e-4,2.5178302564951756e-4,2.474010693045568e-4,5.231887936660287e-4,6.218626792233052e-4,7.326871340422168e-4,7.968041362264466e-4,8.451439375244801e-4,0.00125734754139933,9.81966153145578e-4,3.637495441710067e-5,4.0032025517581895e-5,4.7070568679546184e-5,5.2420943754337486e-5,6.161075004099175e-5,7.41869908348526e-5,7.905431054817193e-5,1.7988628554280102e-4,1.8480708529507365e-4,2.029480597957611e-4,2.2331802654138724e-4,3.108081016662783e-4,3.7752537218440095e-4,4.248098228295256e-4,NAM,0.07451090154013787,0.08376675101978308,0.09234406616449176,0.10123513632841616,0.1103565346728052,0.11871270687342086,0.12704222540167986,0.0384918246353994,0.04278892201132256,0.04680660797967156,0.05106165178555898,0.055206376688499,0.05900385869648329,0.06276386557543791,0.01487268793222318,0.01680360163244277,0.01967057737274146,0.02275694618721182,0.0265284987431266,0.02971176792880708,0.03299622042594966,0.01311069375821822,0.01485811323308313,0.01740921234179313,0.02053291696623238,0.02367679850284756,0.02632623097484722,0.0296859133703744,0.00496060314933278,0.00543346269057986,0.00651003712955961,0.00759202668433154,0.00871172622205147,0.00990069057002267,0.01106951351123036,0.00596248995475377,0.00645796634309082,0.00792364342939683,0.00896087165133267,0.01070322119505553,0.01237987971850737,0.01409930793094579
South Africa,Southern Sub-Saharan Africa,Sub-Saharan Africa,mid,0.4032838791941938,0.4313580566670221,0.46559654378353255,0.5063269039450826,0.5401649538027404,0.567296678650468,0.5911833836415946,0.2941229880628316,0.31356314410651975,0.3358964610641114,0.3609424409884672,0.3926544225388968,0.413313831114087,0.4268041634163201,0.05488252756516575,0.06024645699180787,0.06824763901577195,0.07391230093035574,0.0840077714586825,0.09116303998555668,0.0979682674419406,0.06843446131545734,0.07257632589009047,0.08379585797525378,0.08754803487407976,0.10352332900574246,0.1187832554612595,0.11969037974666012,0.07273582210395742,0.08052850256525133,0.09033860899515776,0.10257062725335728,0.11590556306263013,0.12393709567697549,0.1335035263116162,0.10345531184327876,0.11070963270361026,0.12256231882986758,0.14417351404640594,0.16307461429033387,0.1739194874746226,0.1871481634066995,ZAF,2.2791912817366264,2.448126770473299,2.5914948078108244,2.788430105064645,2.938880042327958,3.041712460126425,3.178916595519876,0.9775145339042272,1.0307013061198087,1.0701327702336494,1.1510116731673257,1.208442148227349,1.228561310470926,1.2800261936349338,0.4564041077631671,0.5049453114392266,0.5652835162926729,0.6407223707320452,0.7129895667796,0.766217667868106,0.8211768492784959,0.3557581816836551,0.38878114096159594,0.42424512188807534,0.4919887702284405,0.5448070578715781,0.5899258434193734,0.6240039377617109,0.1495589758511319,0.16395664394535966,0.1863682539690481,0.2078226912359636,0.2276205798281923,0.2483325443371207,0.26964710642529766,0.16651458516845608,0.18060747775733277,0.20295174311595052,0.2299695396745304,0.24927650480595867,0.2819890214277827,0.29440034843503526
Zimbabwe,Southern Sub-Saharan Africa,Sub-Saharan Africa,mid,0.03052357278254574,0.03553880803510809,0.040185356904451,0.04500915680296242,0.04921774775716757,0.05443717111004886,0.05926024926577109,0.05190027894767162,0.05920513875458035,0.06591073052997878,0.07684244482007903,0.07860202124071353,0.09970599521393812,0.08533599888091829,0.00361218464459879,0.00415430345547425,0.0048711162849899,0.00558826160924977,0.00664085645474204,0.00749766665410777,0.00870832677055506,0.00843196307397688,0.00936287049355964,0.0109744890167353,0.01179017527188697,0.01532158180259033,0.01970415236466344,0.01990179139522016,0.00659248693178878,0.00745262931594792,0.00873899943195849,0.010332146475336,0.01176227063346052,0.01369746354498139,0.01528563953937681,0.01442750519011308,0.01452170546666252,0.01701688602169797,0.02137215457163277,0.02261980456118145,0.02796151679942226,0.03066535366523203,ZWE,0.16729699365211953,0.1906885147261585,0.20586937996072183,0.2364760386022091,0.26374062317176117,0.2978757337664789,0.3166658830344157,0.22107475187500156,0.2851676985479784,0.26582957219142367,0.3283094981910557,0.34114415076101756,0.4043074586310813,0.3923291627292122,0.03818886224033729,0.04250152290501516,0.0494102189855122,0.05958174682477291,0.06726071721495502,0.07835887107278032,0.08995348975740314,0.05216781011339782,0.05753297077652752,0.06487221089774656,0.08023833822225808,0.0892413821422906,0.10183884874473756,0.12004135952931774,0.01320511670667863,0.01462157282428373,0.01716407213019023,0.02030192935828827,0.02339049460248813,0.0266039579918222,0.03024794060528545,0.02231803783997556,0.02323113400171131,0.02633812044959543,0.03252702686362226,0.03795498120003232,0.042459654300734,0.04806786690143266
Western Sub-Saharan Africa,Western Sub-Saharan Africa,Sub-Saharan Africa,NA,0.1090032368934352,0.1240347961987917,0.14837390612950316,0.16689176373214937,0.19280968401697304,0.21842460304810585,0.2452101324286564,0.18470198444542776,0.23966464918093336,0.3009851745391132,0.26420623118836256,0.5529755947464292,0.3777759509805515,0.455262526489526,0.02969640641645382,0.0331026448690614,0.03958085706915992,0.046855804058069,0.05361588296163456,0.06496820054413764,0.07246879960050918,0.05328287597384112,0.06103660728053759,0.07668246911534266,0.08870064810940308,0.09896849301447928,0.14024797862607374,0.1436208963807895,0.00847215157682048,0.00922191397557799,0.01105167291126465,0.01377281699236568,0.01509073743899071,0.01814767076908422,0.02112954362986561,0.01576529086693572,0.01699606860002942,0.02089797921830603,0.02533863389957155,0.02781814111991332,0.04886240593219518,0.04024943677873266,NA,11.15071365697437,12.352213547705563,14.31271190912546,16.76396898368221,19.223986989991985,21.59487015680913,24.330062806606875,3.9783738302438967,4.342421588482338,5.036285093239285,6.031320965180936,6.868866519740897,7.840829392671773,8.600577633299764,3.940952569328179,4.328995850792306,5.143295053821332,6.094330811676563,7.124529821760113,8.24902027409832,9.51478994489676,1.4768096918351066,1.6225099988537914,1.9309920167560677,2.287835016758109,2.727387912861655,3.134548290982998,3.6125297299456753,1.3336818804175925,1.474409868542793,1.744520794496585,2.073002328561139,2.4205937976152563,2.832973216610925,3.272660906931703,0.6183506938258477,0.6833266156600134,0.8156034934521995,0.9626619136035476,1.1561587577479864,1.385763570607431,1.596511811279365
Benin,Western Sub-Saharan Africa,Sub-Saharan Africa,low,0.00297497183557477,0.00331271413434995,0.00385517827830653,0.00422202756879885,0.00473377305386957,0.00566033738471256,0.00654091374693183,0.0126500167007498,0.0145241060149432,0.01674800263234449,0.01470756466667059,0.01691740229743755,0.0222440345247815,0.02590089468893054,9.775132560172475e-4,0.00111917954629059,0.00130191218071708,0.00146935730586424,0.00172463665058243,0.0020790764909047,0.00239353327215703,0.00561856687669552,0.00712586077684854,0.00707846510603589,0.00731509083155358,0.0102880625185028,0.01082947922921919,0.01271664679583209,2.555026869245876e-4,3.0124180079543127e-4,3.496403782979013e-4,4.813276791514331e-4,4.781057329042666e-4,5.937071064709534e-4,8.33385601769386e-4,0.00129135001799588,0.00175725652146168,0.00183157077609481,0.00280299998426231,0.0025976320156250402,0.0038991287576586,0.00686031241671092,BEN,0.31294844565367075,0.34046198747948014,0.3935462115360639,0.4507601353035332,0.519146190852858,0.5939112035463014,0.6657774013070663,0.263614195051166,0.2880856195397017,0.33427794532358307,0.364931839732826,0.4193138100634324,0.47981773651580994,0.5398829636392698,0.1351432315029686,0.14760462693420193,0.17653838686036638,0.20486382314400925,0.24141131407511163,0.2832009554529802,0.32665842334378614,0.16729024257390748,0.18389010864973956,0.22593001699760792,0.24235533228483672,0.28938945966811863,0.3471605027461024,0.3995872292536129,0.04719721292933738,0.05168303899997188,0.05889953721403986,0.07250260700845633,0.08368817361348388,0.0966262218937178,0.11134007823607084,0.06997324920085317,0.07751139504453,0.09030244546870438,0.10823644738254042,0.12471999291938753,0.14290404029783843,0.17188411310445165
