LocationHeader,Region,Superregion,iso3c,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,Country,Level,Year
Nauru,Oceania,"Southeast Asia, East Asia, and Oceania",NRU,mid,4.162362764182295e-5,4.090070277228821e-5,2.5999425351560935e-6,3.482061110275665e-6,3.4879332550381696e-6,4.82927602872543e-6,2.4630692132647557e-4,1.4631953129422647e-4,2.2367248475273713e-5,2.0018007888948823e-5,6.985912415171254e-6,9.208244607266592e-6,2.5723963797867204e-4,1.590026028751349e-4,1.0237209600964576e-5,1.035403353589151e-5,7.152718549721556e-6,9.222565148807817e-6,4.162362764182295e-5,4.090070277228821e-5,2.5999425351560935e-6,3.482061110275665e-6,3.4879332550381696e-6,4.82927602872543e-6,2.742908780494206e-6,7.495234748572405e-6,1.534205533203499e-7,6.041439966943606e-7,7.264766213834342e-8,3.698624891827547e-7,2.4630692132647557e-4,1.4631953129422647e-4,2.2367248475273713e-5,2.0018007888948823e-5,6.985912415171254e-6,9.208244607266592e-6,2e-4,14.8,11024.434578766884,710.0483344861286,0.0253555086267992,0.00300009653538674,0.0191086252844588,0.00416593483909425,8878.98985736505,10684.3231993122,7170.61697068886,Nauru,3,2021
Niue,Oceania,"Southeast Asia, East Asia, and Oceania",NIU,low,6.062083412076275e-7,1.5906385955205022e-6,4.551005814104838e-8,1.882048140897382e-7,1.7948307766086808e-8,8.14558807061543e-8,4.8622276069471065e-5,2.279250674437269e-5,6.630614243297557e-6,5.5729975548129425e-6,2.309032663355659e-6,2.871604934659749e-6,4.916847941238491e-5,2.4831340263711385e-5,3.3286616944514048e-6,2.762910998516658e-6,2.1560025179787003e-6,2.496625322961326e-6,8.631476344711265e-6,6.702121003523753e-6,8.825441904683228e-7,1.0986821556055626e-6,1.132775576467137e-6,1.5731473836292725e-6,6.062083412076275e-7,1.5906385955205022e-6,4.551005814104838e-8,1.882048140897382e-7,1.7948307766086808e-8,8.14558807061543e-8,4.8622276069471065e-5,2.279250674437269e-5,6.630614243297557e-6,5.5729975548129425e-6,2.309032663355659e-6,2.871604934659749e-6,NA,NA,1671.672525170104,104.5548997142215,0.0414087697313575,0.00556646069404119,0.0349442354198656,0.006749220714052,11399.2915237799,12406.9458326551,10290.7822331783,Niue,3,2021
Northern Mariana Islands,Oceania,"Southeast Asia, East Asia, and Oceania",MNP,low,2.101747701507155e-5,4.96293937841847e-5,2.1068182266603407e-6,7.739401236108384e-6,7.113780493235362e-7,2.8813218970931312e-6,0.00167852698206793,7.136418972776615e-4,2.442419103401049e-4,1.7920991964295532e-4,8.239656701470089e-5,9.852910162308196e-5,0.00159287187849549,7.364451709601965e-4,1.2583663998989728e-4,9.8165273646011e-5,7.848267573526723e-5,8.647153785456157e-5,2.75216590517171e-4,2.15885505122477e-4,2.843063138951625e-5,3.579508429974405e-5,3.4933618344578935e-5,5.0628233994974185e-5,2.101747701507155e-5,4.96293937841847e-5,2.1068182266603407e-6,7.739401236108384e-6,7.113780493235362e-7,2.8813218970931312e-6,0.00167852698206793,7.136418972776615e-4,2.442419103401049e-4,1.7920991964295532e-4,8.239656701470089e-5,9.852910162308196e-5,NA,NA,48492.16163286782,1819.533620644543,0.0281579657396819,0.00382071857020264,0.0409599711316248,0.00813528391525585,13428.1010476016,14659.3860898403,12049.4496460727,Northern Mariana Islands,3,2021
Palau,Oceania,"Southeast Asia, East Asia, and Oceania",PLW,mid,9.120296228520977e-5,6.886620854054512e-5,9.673437823621328e-6,1.2104577636712167e-5,1.5003923135026628e-5,2.1889402225140324e-5,5.409784907040538e-4,2.482367560423274e-4,8.552053787744702e-5,6.741163719341413e-5,2.6801834652381186e-5,2.9730162490729935e-5,5.272059815451692e-4,2.6686202647412544e-4,4.246900540576195e-5,3.76551833429447e-5,2.6114621875364305e-5,2.8950093929647347e-5,9.120296228520977e-5,6.886620854054512e-5,9.673437823621328e-6,1.2104577636712167e-5,1.5003923135026628e-5,2.1889402225140324e-5,6.623998033453506e-6,2.0152171498985968e-5,5.26499019303866e-7,2.18220801323271e-6,2.0604176227528938e-7,1.1656495250777965e-6,5.409784907040538e-4,2.482367560423274e-4,8.552053787744702e-5,6.741163719341413e-5,2.6801834652381186e-5,2.9730162490729935e-5,5e-4,25.39,18096.84548707959,995.0124472489224,0.0580802451440479,0.0069299466610241,0.039657292661336,0.00779276087631675,11812.8067640617,13289.510281721,10482.3471862024,Palau,3,2021
Papua New Guinea,Oceania,"Southeast Asia, East Asia, and Oceania",PNG,mid,0.01722463573561763,0.03236233412235159,0.00104882876116244,0.00232670734396965,0.00177525368057541,0.00344160839395141,0.10986957397307884,0.13148462033513889,0.0108340516472269,0.01379616580579916,0.00372251288485881,0.00569678383880899,0.1051726585576309,0.14328547700228547,0.00541459435761316,0.00704472630580039,0.0037702556000452,0.0060779068209568,0.01722463573561763,0.03236233412235159,0.00104882876116244,0.00232670734396965,0.00177525368057541,0.00344160839395141,0.00111231147268035,0.00699747398373275,8.987366556842265e-5,4.2648703925708193e-4,3.0327260814904046e-5,1.9101105354841724e-4,0.10986957397307884,0.13148462033513889,0.0108340516472269,0.01379616580579916,0.00372251288485881,0.00569678383880899,0.0358,4.17,10461571.553084731,662472.9703228325,0.0146227648914797,0.00180539434092724,0.0147081756803768,0.0032477293985305,2922.80518357571,3255.36335296282,2635.70385609697,Papua New Guinea,3,2021
Samoa,Oceania,"Southeast Asia, East Asia, and Oceania",WSM,mid,4.938524039596185e-4,6.35007666671868e-4,3.270623330680466e-5,5.719209732955182e-5,5.543011031547988e-5,8.821768235837511e-5,0.00317041868218654,0.00277785310638265,3.2357484982014836e-4,3.662942145544154e-4,1.0686267799151878e-4,1.499560414945674e-4,0.00318486050302277,0.00301911891109921,1.6737522516847934e-4,1.9274341285291e-4,1.046883298449821e-4,1.519530688390796e-4,4.938524039596185e-4,6.35007666671868e-4,3.270623330680466e-5,5.719209732955182e-5,5.543011031547988e-5,8.821768235837511e-5,3.2724186357023346e-5,1.4902922437829154e-4,2.0608380504796485e-6,1.215784759857454e-5,1.1127545506916893e-6,5.5892262215190575e-6,0.00317041868218654,0.00277785310638265,3.2357484982014836e-4,3.662942145544154e-4,1.0686267799151878e-4,1.499560414945674e-4,0.001,5.16,213639.85514214728,10948.189344693455,0.0219942850113582,0.00265170783701504,0.0184079592513971,0.00334538736001854,4780.21566941977,5132.35244720356,4444.298872616,Samoa,3,2021
Solomon Islands,Oceania,"Southeast Asia, East Asia, and Oceania",SLB,mid,9.19565031908682e-4,0.00195822603807777,5.044707948942906e-5,1.29582808860657e-4,1.0689353143432392e-4,2.3153334403560295e-4,0.00465096949964387,0.00874728626849595,5.943827154462818e-4,7.772595207985728e-4,1.95754010903128e-4,3.550398464786346e-4,0.00493230367082052,0.00965839527757621,2.63544770588669e-4,4.00324237726575e-4,2.067330050955884e-4,3.478536194532676e-4,9.19565031908682e-4,0.00195822603807777,5.044707948942906e-5,1.29582808860657e-4,1.0689353143432392e-4,2.3153334403560295e-4,7.024429289653064e-5,5.925260626037887e-4,4.3124478224035685e-6,2.526357907609424e-5,1.6967350366612238e-6,8.12560881891443e-6,0.00465096949964387,0.00874728626849595,5.943827154462818e-4,7.772595207985728e-4,1.95754010903128e-4,3.550398464786346e-4,0.0021,3.26,683564.3095482873,48040.36703785678,0.0162622312079578,0.00198011071603895,0.0133261467207245,0.0029716606564806,2009.25508923747,2258.15431481023,1781.02207560095,Solomon Islands,3,2021
Tokelau,Oceania,"Southeast Asia, East Asia, and Oceania",TKL,low,4.450714724933693e-7,1.1123591784474717e-6,4.205769471770855e-8,1.805039130906792e-7,1.1105268972768125e-8,5.0507573128154825e-8,3.6926530495077315e-5,1.7711444392621114e-5,4.0426913445360924e-6,3.1028824588965387e-6,1.2643639335444597e-6,1.4368408412303972e-6,3.9147932856843214e-5,2.010056045379261e-5,1.96450689561177e-6,1.704297676693995e-6,1.3209677981340618e-6,1.555170890084742e-6,6.488468605682177e-6,5.443780611986333e-6,4.928486436153554e-7,6.658377066965339e-7,6.810401000319821e-7,1.0196679100397369e-6,4.450714724933693e-7,1.1123591784474717e-6,4.205769471770855e-8,1.805039130906792e-7,1.1105268972768125e-8,5.0507573128154825e-8,3.6926530495077315e-5,1.7711444392621114e-5,4.0426913445360924e-6,3.1028824588965387e-6,1.2643639335444597e-6,1.4368408412303972e-6,NA,NA,1370.9659633167146,66.88937808331912,0.0585960097736124,0.00677116624460175,0.0262106272987105,0.00468698378429244,11046.708927155,11531.201967229,10584.5646048394,Tokelau,3,2021
Tonga,Oceania,"Southeast Asia, East Asia, and Oceania",TON,mid,2.7603426235472863e-4,3.255665125411026e-4,1.7728071639513905e-5,3.200951108456116e-5,3.2621755205812754e-5,5.6475294745590535e-5,0.00168090606768933,0.00138217174949508,1.835695806085431e-4,1.8117085617692943e-4,5.990459410413562e-5,8.410475508896338e-5,0.00167979643280483,0.0015237430452647,7.844880723412848e-5,9.119673643051385e-5,5.9761044367910813e-5,8.113082972342541e-5,2.7603426235472863e-4,3.255665125411026e-4,1.7728071639513905e-5,3.200951108456116e-5,3.2621755205812754e-5,5.6475294745590535e-5,1.9529853581664547e-5,9.407655064479584e-5,1.5973421786516214e-6,9.327525472911812e-6,3.613436716258648e-7,1.988404007317608e-6,0.00168090606768933,0.00138217174949508,1.835695806085431e-4,1.8117085617692943e-4,5.990459410413562e-5,8.410475508896338e-5,0.0017,16.62,106299.51296426676,5154.936606225812,0.0258849326476872,0.00328207842743,0.0195176721457527,0.00361247803785389,5302.75719616437,5643.44432789016,4961.48799732452,Tonga,3,2021
Tuvalu,Oceania,"Southeast Asia, East Asia, and Oceania",TUV,mid,2.838575882225948e-5,3.796780960046346e-5,2.0019082883060104e-6,3.5396284909600625e-6,3.1801391550310862e-6,6.218708306955307e-6,1.5616716077900022e-4,1.5515466595508902e-4,1.842033758986416e-5,2.1348903877949785e-5,6.06152982460343e-6,8.840651964084567e-6,1.5647621371736844e-4,1.6480851610132757e-4,8.367998701089052e-6,1.0195421156021771e-5,6.2797345635211e-6,8.68903076127882e-6,2.838575882225948e-5,3.796780960046346e-5,2.0019082883060104e-6,3.5396284909600625e-6,3.1801391550310862e-6,6.218708306955307e-6,2.051184730628938e-6,8.516166665727791e-6,1.2736354173836117e-7,7.596325697855775e-7,6.496013321255777e-8,3.511577443793338e-7,1.5616716077900022e-4,1.5515466595508902e-4,1.842033758986416e-5,2.1348903877949785e-5,6.06152982460343e-6,8.840651964084567e-6,1e-4,6.81,12367.088237351889,811.8685526774134,0.0464250934739909,0.00514783647131434,0.019641570015473,0.00381425251676875,4071.89618681655,4277.19689785503,3880.38153405269,Tuvalu,3,2021
Vanuatu,Oceania,"Southeast Asia, East Asia, and Oceania",VUT,low,2.4063621572526346e-5,2.0264055282148512e-4,1.8690165180726384e-6,1.5739662843840833e-5,1.0581785369678403e-6,4.6859623563454394e-6,0.00257484767441617,0.00393784904750091,3.04407674181367e-4,4.014080030792623e-4,1.035418829827902e-4,1.6258251969639191e-4,0.00261418752430364,0.00408712474225308,1.4173284601974985e-4,2.0078685290938797e-4,1.0591897862157688e-4,1.6129252758293066e-4,4.867262517191244e-4,9.259521020782284e-4,2.7817235892379887e-5,5.94559114152419e-5,4.864130585692573e-5,9.907587104032388e-5,2.4063621572526346e-5,2.0264055282148512e-4,1.8690165180726384e-6,1.5739662843840833e-5,1.0581785369678403e-6,4.6859623563454394e-6,0.00257484767441617,0.00393784904750091,3.04407674181367e-4,4.014080030792623e-4,1.035418829827902e-4,1.6258251969639191e-4,1e-4,0.51,312981.88638614654,11629.928725702544,0.0177761885057324,0.0021023673339299,0.0143776562670613,0.00311960316317165,2365.38075564744,2578.52334864725,2171.48565145969,Vanuatu,3,2021
Southeast Asia,Southeast Asia,"Southeast Asia, East Asia, and Oceania",NA,NA,0.2999776880618747,0.3723284434133344,0.07502231111787279,0.16946655695501345,0.02105315910430799,0.04876144727045813,27.169878524771,6.267462975690247,9.090986169249778,3.9141885787389543,2.8884273236993443,1.989817822703242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2021
Cambodia,Southeast Asia,"Southeast Asia, East Asia, and Oceania",KHM,low,0.00412460108201577,0.01479411817834608,0.0011047455225146,0.00760020586442451,2.628064605026321e-4,0.00159230097777155,0.32662911692193497,0.24815878399688593,0.1203683683307946,0.13391564013148644,0.03941169046969869,0.05808861919175914,0.279371844718392,0.236194166073402,0.05678560393472288,0.06899445474384693,0.03964184484248171,0.06257169397553601,0.06424715623342742,0.07537121985819377,0.01196500666115393,0.02523670548280521,0.0209493005628575,0.03803086904753457,0.00412460108201577,0.01479411817834608,0.0011047455225146,0.00760020586442451,2.628064605026321e-4,0.00159230097777155,0.32662911692193497,0.24815878399688593,0.1203683683307946,0.13391564013148644,0.03941169046969869,0.05808861919175914,1e-4,0.01,17044077.39323212,1284760.1047970988,0.0290334895565824,0.0033930182556521,0.0916388848261259,0.01441981359183105,3938.45875581318,4233.15604307984,3579.7529862585902,Cambodia,3,2021
Indonesia,Southeast Asia,"Southeast Asia, East Asia, and Oceania",IDN,low,0.15764759411484933,0.33731081408774133,0.04468925828702926,0.15998677956884874,0.01234593275628532,0.04534663330381137,13.3118051235664,5.6394646185265485,5.084874785960769,3.627604703720213,1.6293186805099673,1.878016167718936,10.79572662697088,4.889178189141364,2.358128294396089,1.9194008042747772,1.4989848160961097,1.707708635275451,2.6713461562742973,2.0295255402539603,0.6232923000626238,0.7942785986864175,0.811683259638447,1.0938384277895044,0.15764759411484933,0.33731081408774133,0.04468925828702926,0.15998677956884874,0.01234593275628532,0.04534663330381137,13.3118051235664,5.6394646185265485,5.084874785960769,3.627604703720213,1.6293186805099673,1.878016167718936,0.2666,1,278914182.19223595,10597419.522794517,0.0354502668224699,0.00316812480383585,0.1520311238194668,0.01796718246120135,11983.2883855727,12425.5718640891,11335.0927743284,Indonesia,3,2021
Lao People's Democratic Republic,Southeast Asia,"Southeast Asia, East Asia, and Oceania",LAO,low,0.00191161761288732,0.00525343924619393,2.0225767413502768e-4,9.648233869839044e-4,6.817997792113402e-5,4.6021115604394857e-4,0.1595433347162224,0.09503250035402504,0.03207257422821108,0.03165570031043397,0.01075719485234433,0.01407812860755236,0.15602375180564243,0.10432482663912546,0.01554550868422213,0.01565208695493847,0.011578666519991,0.01428109703789205,0.02753402787845773,0.02626078460843135,0.00354437189616755,0.00540644747263384,0.00487437549261738,0.0080146322307618,0.00191161761288732,0.00525343924619393,2.0225767413502768e-4,9.648233869839044e-4,6.817997792113402e-5,4.6021115604394857e-4,0.1595433347162224,0.09503250035402504,0.03207257422821108,0.03165570031043397,0.01075719485234433,0.01407812860755236,0.0045,0.63,7377551.997803917,360237.72841374716,0.0159210821099803,0.001873270122128,0.047555996678705,0.00838567617696995,6613.50141325783,7634.8798100153,5973.68499310592,Lao People's Democratic Republic,3,2021
Malaysia,Southeast Asia,"Southeast Asia, East Asia, and Oceania",MYS,low,0.02235566780551547,0.04300206625474054,0.00321635235258994,0.01051616030697276,9.3074997910428e-4,0.00298571402792526,1.9517415983458708,0.5827915108677633,0.4331136908303096,0.25120822436599327,0.13672391274047196,0.1295808481219713,1.8822744292374205,0.5692373080976225,0.2240887481524619,0.1455379509561132,0.1456478858409764,0.14320182165889894,0.3777278216757859,0.24522201887788916,0.05909919370720214,0.05834535246987851,0.076135849829382915,0.09393888938416992,0.02235566780551547,0.04300206625474054,0.00321635235258994,0.01051616030697276,9.3074997910428e-4,0.00298571402792526,1.9517415983458708,0.5827915108677633,0.4331136908303096,0.25120822436599327,0.13672391274047196,0.1295808481219713,0.2268,6.91,31812225.56602002,2086397.3109721765,0.0452769077911271,0.0049440581441384,0.0819865424666854,0.01289288550754395,26113.1678322797,27708.1176796672,23689.2965693469,Malaysia,3,2021
Maldives,Southeast Asia,"Southeast Asia, East Asia, and Oceania",MDV,low,2.2428820299073284e-4,4.4670960383027327e-4,4.964044826082695e-5,1.7791545735223189e-4,1.4389649067791133e-5,4.94522113193828e-5,0.02355172856890291,0.00840111302351194,0.00543067483236402,0.00373593670217725,0.00180471373603801,0.00209253108974335,0.02280886681180739,0.00841168487506201,0.00284015982128167,0.00201297643661511,0.00171205191249809,0.00175977545710139,0.00429017728918058,0.00295370134473234,6.561782056755312e-4,6.924627414480794e-4,8.12897570808268e-4,0.0011261198729804,2.2428820299073284e-4,4.4670960383027327e-4,4.964044826082695e-5,1.7791545735223189e-4,1.4389649067791133e-5,4.94522113193828e-5,0.02355172856890291,0.00840111302351194,0.00543067483236402,0.00373593670217725,0.00180471373603801,0.00209253108974335,6e-4,1.7,517207.7094890522,26791.57039786206,0.0223437150811409,0.00243767565335564,0.0766601730255967,0.01488951549181259,17069.6094010039,21082.61722073,13521.7203911959,Maldives,3,2021
Mauritius,Southeast Asia,"Southeast Asia, East Asia, and Oceania",MUS,low,7.526599458228035e-4,0.00147376240836257,1.548549708011941e-4,6.154456883106101e-4,4.189925602660429e-5,1.466872379569634e-4,0.06759595080260682,0.02292316955499545,0.01961531275596579,0.01286110163272304,0.00603491981153914,0.00618433550814645,0.06286989709945476,0.02116373875838627,0.00994287856687123,0.00722523251884764,0.0067038018615088,0.00629471048802121,0.01314750351670869,0.00925157210753976,0.00235453419034622,0.00273058899260195,0.0031836284684071,0.00449764904090823,7.526599458228035e-4,0.00147376240836257,1.548549708011941e-4,6.154456883106101e-4,4.189925602660429e-5,1.466872379569634e-4,0.06759595080260682,0.02292316955499545,0.01961531275596579,0.01286110163272304,0.00603491981153914,0.00618433550814645,0.0168,13.26,1271963.562313405,83400.57173375087,0.0747736084802066,0.00861550325205084,0.106261183258354,0.01554597265563959,19134.3208403376,20567.4547810315,17604.5690008071,Mauritius,3,2021
Myanmar,Southeast Asia,"Southeast Asia, East Asia, and Oceania",MMR,low,0.00775150624960263,0.03330558253145623,0.00220455141932117,0.01385526570119611,6.737287782404291e-4,0.00293380844340581,1.076604367981734,0.7743753519715634,0.30004006245799114,0.3164204024271225,0.0939359486798364,0.1353733234575333,0.9355080282697829,0.7730739006225036,0.1427137513646419,0.16513940492307785,0.09672859546982558,0.13824456347523773,0.20125416299318405,0.19500458705413373,0.02981820434949574,0.0567069355163882,0.04917610592509167,0.08769262209006325,0.00775150624960263,0.03330558253145623,0.00220455141932117,0.01385526570119611,6.737287782404291e-4,0.00293380844340581,1.076604367981734,0.7743753519715634,0.30004006245799114,0.3164204024271225,0.0939359486798364,0.1353733234575333,4e-4,0.01,56419669.800016105,3185755.0984214097,0.0208452549877185,0.00245207219662974,0.0663888163680545,0.0109680779611585,4598.01067818968,5504.75463654514,3860.28778696559,Myanmar,3,2021
