measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,119,Trinidad and Tobago,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,279988.0749371448,333050.0974224346,224730.03691040425
5,Prevalence,123,Peru,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,4291795.894327363,5484063.569730576,3315284.9082976244
5,Prevalence,115,Jamaica,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,427609.9036657156,534358.9018802982,328887.2118372405
5,Prevalence,116,Saint Lucia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,33010.45910233665,40367.15001103682,25886.743228301217
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,19070.73068633364,23268.975221600187,14942.099990140414
5,Prevalence,145,Kuwait,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,808329.8302864871,1042827.8751022592,617317.5889969078
5,Prevalence,146,Lebanon,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,710801.9697019081,932772.818890568,533485.3078066711
5,Prevalence,144,Jordan,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1226573.7796648997,1628195.8462140472,890254.5411113633
5,Prevalence,139,Algeria,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,5119711.744500701,6708009.481549788,3817959.60540961
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,11963221.80695825,14461388.854182228,9411959.35881339
5,Prevalence,143,Iraq,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,4058385.967840565,5421997.676267743,2976363.774389538
5,Prevalence,136,Paraguay,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,819556.3047056021,1063180.74841318,611708.948922551
5,Prevalence,140,Bahrain,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,239785.9780652389,311862.9417535956,178969.48874984868
5,Prevalence,141,Egypt,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,9941893.96291807,13260646.596135436,7255242.744428312
5,Prevalence,135,Brazil,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,31757122.68716929,38026130.21272856,25420508.146878023
5,Prevalence,132,Panama,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,674373.0264715502,820862.9214718344,539001.7481025015
