Country,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,iso3c,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower
Honduras,low,0.00259749947144399,0.00869452925331808,7.505677228650378e-4,0.00414906882690163,2.3556841838448503e-4,0.00118766871082884,0.26566829458976277,0.16844532064735052,0.1011847172460068,0.10660129631344654,0.03277092104177219,0.0456177098975068,0.22305077407578985,0.15603230892839814,0.04532481976105883,0.05309460246246466,0.03336062607023072,0.04662420400400787,0.05157007132428875,0.05089059932517353,0.0103104605163344,0.01844719900209902,0.01630778280654178,0.02832117981069763,0.00259749947144399,0.00869452925331808,7.505677228650378e-4,0.00414906882690163,2.3556841838448503e-4,0.00118766871082884,0.26566829458976277,0.16844532064735052,0.1011847172460068,0.10660129631344654,0.03277092104177219,0.0456177098975068,0.052,5.42,HND,10110155.809351342,588093.2821927015,0.0387115171091811,0.00426873381400529,0.1065493540409019,0.016665345267577,4737.05696288102,5436.76797670673,4141.55358542289
Hungary,mid,0.11033274037533576,0.06865414568559787,0.01741366893839065,0.01739199101336868,0.02093321218591157,0.02509899326338172,0.6074680617959761,0.16524665943699512,0.13179072544557804,0.06918560931974412,0.04097554677323742,0.03710317195797403,0.5862890300388228,0.15845166034576325,0.06591005027800574,0.03931458084179511,0.0423646590826031,0.03815841719588862,0.11033274037533576,0.06865414568559787,0.01741366893839065,0.01739199101336868,0.02093321218591157,0.02509899326338172,0.00678081838318586,0.01293528724198276,0.0012047452994946,0.00403152746995863,3.318070427982348e-4,0.00108767994919569,0.6074680617959761,0.16524665943699512,0.13179072544557804,0.06918560931974412,0.04097554677323742,0.03710317195797403,0.3639,37.29,HUN,9597310.37319277,635875.2029382624,0.1147826566810308,0.01257403637107555,0.0756220483996345,0.01334762454733765,30266.9626270379,34472.6557253679,26236.0066870831
Iceland,high,0.03465863568577888,0.00863617868994402,0.00542914103068908,0.00268400041012513,0.0033042701715551,0.00272895186404334,0.03465863568577888,0.00863617868994402,0.00542914103068908,0.00268400041012513,0.0033042701715551,0.00272895186404334,0.03465863568577888,0.00863617868994402,0.00542914103068908,0.00268400041012513,0.0033042701715551,0.00272895186404334,0.00725298453992034,0.00445860095389562,0.00142550020654072,0.0013611628242752,0.00165367710765425,0.00182676338664971,4.469884088262069e-4,7.945013304440292e-4,9.262929878610172e-5,2.9481991312164957e-4,3.0177091563467856e-5,9.834296569211652e-5,0.03773156998005867,0.00892672901713974,0.01072139841092092,0.00457143200147713,0.00342496699536294,0.00281714853268258,0.1455,407.54,ISL,350385.939370038,16826.492549955903,0.0700962833281334,0.00880021806462794,0.1278282294091427,0.0170645726679135,45869.2440128141,56485.6255525673,38489.6552192332
India,low,0.5189421268838604,1.462662488573904,0.1837248076161813,0.8519119614536507,0.05046659656253582,0.2457851885750427,53.97583210249688,31.224133903288905,24.407271849010986,23.652667963776555,7.946593748661253,10.492432657598265,43.12608574475061,24.95187110498612,11.541141791200108,11.667712249942564,8.31431615381691,10.663543581655322,11.120162925268906,10.829017433566955,2.7413942165426235,4.248692159966825,4.103010842585333,7.108865107780062,0.5189421268838604,1.462662488573904,0.1837248076161813,0.8519119614536507,0.05046659656253582,0.2457851885750427,53.97583210249688,31.224133903288905,24.407271849010986,23.652667963776555,7.946593748661253,10.492432657598265,0.0645,0.05,IND,1414494974.7598395,93506698.96394505,0.0258935939537237,0.0024148254548924,0.1716985747981728,0.01330367963380099,6728.00464862926,7001.01029478665,6548.71796394433
Indonesia,low,0.12765533311198865,0.28695697098590606,0.03651295622676078,0.12924902959665174,0.01176744057185749,0.05104859392115543,11.83146629809014,5.432328654896458,4.595618028804318,3.864678413637233,1.4969030958272604,1.6555420701432253,10.014554140185291,4.560579387224075,2.27017073337594,1.9581251052737776,1.5133034890677155,1.68966981993371,2.348456705433283,1.9183086063055597,0.5331643263357314,0.7336112741201866,0.7434696741497562,1.1751618328419366,0.12765533311198865,0.28695697098590606,0.03651295622676078,0.12924902959665174,0.01176744057185749,0.05104859392115543,11.83146629809014,5.432328654896458,4.595618028804318,3.864678413637233,1.4969030958272604,1.6555420701432253,0.2666,1,IDN,278914182.19223595,10597419.522794517,0.0354502668224699,0.00316812480383585,0.1520311238194668,0.01796718246120135,11983.2883855727,12425.5718640891,11335.0927743284
Iran,low,0.03700739163769415,0.09522397682710226,0.01142496831364085,0.0544984192774377,0.00267673171366766,0.01159505973080353,3.658791860246106,1.6460601146858884,1.4138184642356355,1.1512671804222157,0.48248269667961574,0.5518440160967206,3.08282859409736,1.4168838854175163,0.7105761625181994,0.6041246309790402,0.4727066358404438,0.5286427734153538,0.7050653882086775,0.5627035171472645,0.1575660997699279,0.20492182913158435,0.21592691490247556,0.3286057053900543,0.03700739163769415,0.09522397682710226,0.01142496831364085,0.0544984192774377,0.00267673171366766,0.01159505973080353,3.658791860246106,1.6460601146858884,1.4138184642356355,1.1512671804222157,0.48248269667961574,0.5518440160967206,NA,NA,IRN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,low,0.02075043177788099,0.05008616302163826,0.00496062941924488,0.02142378943517747,0.00143605087400694,0.00557049145976263,1.876101684880936,0.846447274702651,0.5897917795818847,0.4829637737006983,0.1929634310963631,0.2250380183987386,1.6769486711980746,0.8029366277876959,0.29039651840896574,0.2569964926529303,0.1958095752362812,0.23519183209240657,0.3620246422276914,0.2738825634988212,0.07017320129620537,0.09238249448710364,0.0949443879752006,0.13808423300833675,0.02075043177788099,0.05008616302163826,0.00496062941924488,0.02142378943517747,0.00143605087400694,0.00557049145976263,1.876101684880936,0.846447274702651,0.5897917795818847,0.4829637737006983,0.1929634310963631,0.2250380183987386,1e-4,0.01,IRQ,41224333.52854367,5418364.688298695,0.0355018525937666,0.00406042339557435,0.1033306949866655,0.01707368493572435,11812.2360272761,14354.7550225762,9034.97639004317
Israel,high,0.7639234716409775,0.20393631416159577,0.10191490105769056,0.05552710288734069,0.06175043341425871,0.05262999866659725,0.7639234716409775,0.20393631416159577,0.10191490105769056,0.05552710288734069,0.06175043341425871,0.05262999866659725,0.7639234716409775,0.20393631416159577,0.10191490105769056,0.05552710288734069,0.06175043341425871,0.05262999866659725,0.15176770480123164,0.08934414580482944,0.02616067124549696,0.02389803194524869,0.0312667780854878,0.03570994100683718,0.00997744930409042,0.01879738299841258,0.00196912994457192,0.0072385227870118,5.465725849665632e-4,0.00178365697656676,0.8197562984895884,0.2046229247027554,0.2025032199803969,0.09662798952019525,0.06254169499182227,0.05433846176399581,1.8272,201.81,ISR,9593936.117063446,727021.3838995928,0.0576537624315114,0.0064482708685074,0.1002721303947358,0.01485589831412919,37670.2350750731,45060.9129246874,32925.7820295518
Italy,high,3.630679782166823,1.3307661098091501,0.4322246542252416,0.2308091287137358,0.7984849693774798,0.5592155492785013,3.630679782166823,1.3307661098091501,0.4322246542252416,0.2308091287137358,0.7984849693774798,0.5592155492785013,3.630679782166823,1.3307661098091501,0.4322246542252416,0.2308091287137358,0.7984849693774798,0.5592155492785013,0.9714998776657604,0.6699426331780213,0.10982297496192668,0.10227402055763632,0.4045110687442799,0.40693060261802577,0.04882970899979919,0.1007542481371268,0.00646646500472472,0.02070936813029048,0.00556160131163796,0.01711708584034727,3.8756058324003777,1.2832308083297344,0.8537637344176222,0.38370204261872537,0.7878294142553804,0.5663890270504558,19.123,316.82,ITA,59811452.40598395,2646731.8396699876,0.0950326565786843,0.0117157677837718,0.1580216733416142,0.01992088058085514,36349.4658107568,41812.9080105624,32841.6544434303
Jamaica,mid,0.02100944045739054,0.01792585309984979,0.00501092199182108,0.00760172648618278,0.0070585692043587,0.01106671675162204,0.10279803719739487,0.05320451365341142,0.04381349549088956,0.03923335265196554,0.01421737813509935,0.01699880675531539,0.08314330388700794,0.04385900399717435,0.02076998225510437,0.01971473167462423,0.01407006355159586,0.01783032748818736,0.02100944045739054,0.01792585309984979,0.00501092199182108,0.00760172648618278,0.0070585692043587,0.01106671675162204,0.00117459492531472,0.00315932051191907,3.994960474310097e-4,0.00190306536242855,1.039401007761996e-4,5.408090863075925e-4,0.10279803719739487,0.05320451365341142,0.04381349549088956,0.03923335265196554,0.01421737813509935,0.01699880675531539,0.0449,15.62,JAM,2799893.601834631,182556.10571661103,0.0580852793245052,0.00648045766028,0.1567125702515916,0.01939140264729065,7845.5945381664,8660.54255584145,6528.16384148604
Japan,high,6.711153649809399,1.387996597645226,1.19298355084549,0.4516656560880521,1.0060750866416788,0.6960123127036085,6.711153649809399,1.387996597645226,1.19298355084549,0.4516656560880521,1.0060750866416788,0.6960123127036085,6.711153649809399,1.387996597645226,1.19298355084549,0.4516656560880521,1.0060750866416788,0.6960123127036085,1.504004592856012,0.9030677660696548,0.281966940839277,0.22565934551357897,0.49583121088109866,0.5046036367637661,0.08608616801446038,0.14732300082749786,0.01989817954236252,0.06606980817749197,0.0050220424980142,0.01524471279436747,7.600153944102185,1.3817994701211382,2.4482972791730337,0.592411731855509,1.0051831379274616,0.7019019862337847,28.7336,227.7,JPN,127697459.9998416,4688756.574181393,0.0826783197361021,0.00820244809312545,0.1650013230734165,0.01760738540461255,38150.5100398313,38726.6523805477,37426.3816176708
Jordan,low,0.00363814747214263,0.01006303063211111,8.404716975582335e-4,0.004215772792995,2.8518172313453166e-4,0.00131710092883659,0.3639306023912874,0.18831820679093889,0.12281792607853576,0.11523607308734908,0.04081887736874439,0.05025018204172402,0.3236091244398242,0.18013811448559905,0.06075309607842798,0.0595727034755068,0.04106820390166552,0.05373147775957243,0.07250841448322463,0.06258637614366944,0.01425904948811774,0.02220894889627235,0.02104886748498208,0.03455623792491457,0.00363814747214263,0.01006303063211111,8.404716975582335e-4,0.004215772792995,2.8518172313453166e-4,0.00131710092883659,0.3639306023912874,0.18831820679093889,0.12281792607853576,0.11523607308734908,0.04081887736874439,0.05025018204172402,0.0747,7.42,JOR,12324575.432837203,678399.3838842474,0.0407381802745984,0.00484249236002609,0.1050652151400569,0.01730045444308339,9271.04767313537,11856.9027075487,7352.63404102611
Kazakhstan,low,0.01530273371874162,0.02864734373964468,0.00338164960542551,0.01158842157877778,9.714907590545444e-4,0.00319827166932491,1.3182153210864145,0.378456319775111,0.3719470553070851,0.20464359336580248,0.11884944006541912,0.11119360207410786,1.201179271991439,0.35539379716019875,0.18364540253230224,0.11228830979861334,0.1203260320060308,0.11202873043421852,0.24311409758642952,0.1487916139155485,0.04434921242270301,0.04306279939045418,0.05487797018198714,0.06411364554032849,0.01530273371874162,0.02864734373964468,0.00338164960542551,0.01158842157877778,9.714907590545444e-4,0.00319827166932491,1.3182153210864145,0.378456319775111,0.3719470553070851,0.20464359336580248,0.11884944006541912,0.11119360207410786,0.061,3.27,KAZ,18955521.200844068,939864.8342541532,0.0616698643519551,0.00659992225449194,0.114274344122347,0.01694626275617425,25210.2236945516,28522.0402086556,23047.6954788061
Kenya,low,0.0154060144788632,0.04707147062704472,0.004886800158681,0.02417665771812452,0.0014071498380891,0.00979018670102282,1.4189471964551654,0.9828195078645044,0.6059050467862073,0.6651350360829302,0.20105237441792964,0.27644892993943954,1.15113727736586,0.8636147630702675,0.28536330860975345,0.333458784781029,0.20962815466542317,0.2929997100219297,0.29591834837480113,0.29125644695037445,0.06722451158737698,0.11698825516331691,0.1057109643996566,0.188391768185541,0.0154060144788632,0.04707147062704472,0.004886800158681,0.02417665771812452,0.0014071498380891,0.00979018670102282,1.4189471964551654,0.9828195078645044,0.6059050467862073,0.6651350360829302,0.20105237441792964,0.27644892993943954,1e-4,0.01,KEN,50062395.97660273,1985804.7701255828,0.0108430595413874,0.00126329068917334,0.1320494791910824,0.0145790526030155,3669.04893963717,4390.6639246541,3224.93695989557
Kiribati,low,1.1002782573588972e-5,8.195910427943232e-5,1.068975574412014e-6,7.939324340306552e-6,3.0087402219907746e-7,1.7344591353605366e-6,0.00107057379941898,0.00173690785578688,1.43984913703068e-4,1.8281838608954297e-4,4.7194585732400546e-5,7.628209494890522e-5,0.00115350056365769,0.00191655492972059,6.494641556963862e-5,9.40831198726721e-5,4.755089505522818e-5,7.825786631190183e-5,2.0641068078448185e-4,4.013504655552202e-4,1.40127184934486e-5,3.056752487645671e-5,2.4529389827345468e-5,4.954857634498218e-5,1.1002782573588972e-5,8.195910427943232e-5,1.068975574412014e-6,7.939324340306552e-6,3.0087402219907746e-7,1.7344591353605366e-6,0.00107057379941898,0.00173690785578688,1.43984913703068e-4,1.8281838608954297e-4,4.7194585732400546e-5,7.628209494890522e-5,3e-4,2.61,KIR,121160.97280252048,6625.5123336877805,0.0192320469423975,0.0023788929155016,0.0145757800501789,0.0031672645489011,1757.11991281219,1890.54980248677,1614.81457891463
Kuwait,mid,0.10599156988921114,0.07040356467174462,0.0256584925835374,0.0242389972050013,0.02915553358882011,0.03390270125196186,0.5226545429275947,0.14116767705418218,0.1951046091388907,0.09025312972682696,0.06008294722017958,0.05157207351787404,0.4517559055915464,0.12256955887138292,0.09864030683407636,0.05177641278084532,0.06008920680129064,0.04966883559805798,0.10599156988921114,0.07040356467174462,0.0256584925835374,0.0242389972050013,0.02915553358882011,0.03390270125196186,0.00627627729179711,0.01154278938717445,0.00171021945328118,0.0049826579196124,5.495653140041766e-4,0.00170458366471053,0.5226545429275947,0.14116767705418218,0.1951046091388907,0.09025312972682696,0.06008294722017958,0.05157207351787404,0.2182,46.41,KWT,4650081.848195561,313326.43357622484,0.0401476628688492,0.0049403018265095,0.1817913462855513,0.02649037161357395,55136.3154563849,62053.9817919002,49123.5965377863
Kyrgyzstan,low,0.00139465963507194,0.00461670287462327,3.0777425826514215e-4,0.00178268412957454,7.635591163942597e-5,3.971422942362463e-4,0.13601702056940176,0.09525559024283478,0.04225518773780059,0.04658802343563795,0.01407249911759363,0.02081941555814882,0.11946562339981472,0.09783330500187104,0.01966844436887426,0.02331091564435358,0.01422010577371299,0.02062868957167125,0.02577537639812502,0.02595588447076473,0.00422302385329627,0.00763678875610047,0.00715064387947273,0.0123269674123736,0.00139465963507194,0.00461670287462327,3.0777425826514215e-4,0.00178268412957454,7.635591163942597e-5,3.971422942362463e-4,0.13601702056940176,0.09525559024283478,0.04225518773780059,0.04658802343563795,0.01407249911759363,0.02081941555814882,0.0039,0.6,KGZ,6863084.431152706,518226.8551102639,0.0473591424112124,0.00530672499647745,0.0742307329965297,0.01234752672473545,4217.86206142112,5161.66685570111,3436.73104776224
Lao People's Democratic Republic,low,0.00182943816567428,0.0053169285206638,2.761220484637933e-4,0.00140878468006025,7.971748548768972e-5,3.696690329039608e-4,0.16278767872495353,0.10517170963342735,0.03467445502708936,0.03400876795509139,0.0111455836577862,0.014346404251478,0.15667342775203363,0.10948328802734314,0.01620303253474685,0.01784647134610098,0.01147767100629883,0.01458041826046952,0.02880974160097674,0.0271932092480198,0.00377249246598464,0.00598176807254123,0.00539946473047192,0.00894315347767364,0.00182943816567428,0.0053169285206638,2.761220484637933e-4,0.00140878468006025,7.971748548768972e-5,3.696690329039608e-4,0.16278767872495353,0.10517170963342735,0.03467445502708936,0.03400876795509139,0.0111455836577862,0.014346404251478,0.0045,0.63,LAO,7377551.997803917,360237.72841374716,0.0159210821099803,0.001873270122128,0.047555996678705,0.00838567617696995,6613.50141325783,7634.8798100153,5973.68499310592
Latvia,mid,0.03095194734553026,0.02046835306274141,0.00734526428527639,0.00701425272329406,0.00883636710018247,0.01051430179604744,0.1516320626252212,0.04391757685249137,0.05754666853828918,0.03051485134650922,0.01816908985400273,0.01592627094584958,0.13108099219370203,0.03791013130166127,0.02914317284850562,0.01677310924683975,0.01813163634700272,0.01599240841681321,0.03095194734553026,0.02046835306274141,0.00734526428527639,0.00701425272329406,0.00883636710018247,0.01051430179604744,0.00171603967972388,0.00319086653317623,4.941139637045481e-4,0.00172085269159894,1.4668541127164822e-4,5.10529427440025e-4,0.1516320626252212,0.04391757685249137,0.05754666853828918,0.03051485134650922,0.01816908985400273,0.01592627094584958,0.112,58.08,LVA,1870327.8878070735,89520.7897289322,0.0848054535725833,0.00967272605940899,0.1816639985727744,0.01944132600969439,28085.7683794823,33472.2426131134,24417.7346818695
Lebanon,low,0.00358214326744705,0.00911662905322448,0.00106798541652808,0.00539239890269807,2.985044507394532e-4,0.00125628068015633,0.3546598467817667,0.1700752457587731,0.13309024102530975,0.11272414640549656,0.04537562429120199,0.05593296842599363,0.29723177085679614,0.14330806352303868,0.06572585166143624,0.0593492689490345,0.04313740091429859,0.05088745879839301,0.07036576346044511,0.05662874583086532,0.01562896863716808,0.02103899171250981,0.0215985894401313,0.0335171922901252,0.00358214326744705,0.00911662905322448,0.00106798541652808,0.00539239890269807,2.985044507394532e-4,0.00125628068015633,0.3546598467817667,0.1700752457587731,0.13309024102530975,0.11272414640549656,0.04537562429120199,0.05593296842599363,0.1049,17.29,LBN,5540425.250013071,426669.5627838215,0.0622605888227428,0.0066478065217254,0.1339940084232316,0.02057011626054085,9033.46756496238,11681.111222266,6718.30325286337
Lesotho,mid,0.00360597585799223,0.00581447848477349,5.066344676742466e-4,0.00120389526252846,8.77733300721071e-4,0.00177660894547513,0.01877949243069492,0.02528765235118708,0.00533591464575523,0.00680479042910518,0.00179870475443365,0.00286020782815352,0.01716220704206337,0.02795025617763391,0.00232352128584566,0.00349500286348531,0.00181953842867938,0.00303021222560493,0.00360597585799223,0.00581447848477349,5.066344676742466e-4,0.00120389526252846,8.77733300721071e-4,0.00177660894547513,1.7848984246729126e-4,0.00114814530626947,3.982840274728546e-5,2.060617797515505e-4,8.180590800267808e-6,6.103894530297855e-5,0.01877949243069492,0.02528765235118708,0.00533591464575523,0.00680479042910518,0.00179870475443365,0.00286020782815352,0.0093,4.56,LSO,1874384.8583076475,96492.02670333465,0.0510084569930565,0.00697837900024169,0.0382251419844893,0.0064980404590564,2300.01567130357,2584.3542458259,2006.34457999851
Liberia,low,8.644161247543222e-4,0.00520615848370917,4.1639846885465183e-4,0.0034132740601723,1.0597591633016782e-4,8.897598147209948e-4,0.09511197387695816,0.10890460555160122,0.0552726394072643,0.08343645425949148,0.01829784570669139,0.03300268741841408,0.06513915049823303,0.08654276340494026,0.02539430753582421,0.03928467368506836,0.01894527404891742,0.03294903414334294,0.02018498693204599,0.03108197958013059,0.00516435705469252,0.0136223740052467,0.01005722215973918,0.02041720753411524,8.644161247543222e-4,0.00520615848370917,4.1639846885465183e-4,0.0034132740601723,1.0597591633016782e-4,8.897598147209948e-4,0.09511197387695816,0.10890460555160122,0.0552726394072643,0.08343645425949148,0.01829784570669139,0.03300268741841408,7e-4,0.16,LBR,5459481.26411223,426763.3724150681,0.0149653831683175,0.0017613599969036,0.161944042827609,0.01742562713959285,979.77797205104,1295.52924956365,682.00242059967
Libya,low,0.00311482644617294,0.0079516910468999,8.094697916985946e-4,0.00396547094332933,2.7150381149278256e-4,0.00119918624832774,0.3011844059890586,0.13682739289373635,0.11159502327576051,0.09060603377849306,0.03583589859790073,0.04041411189499167,0.25649706056024896,0.12058176589945256,0.05302516159806895,0.04669407426985307,0.03632724054403194,0.04231522360504328,0.05824483806989163,0.0470872219767313,0.0125623579477977,0.01709755953729824,0.01727927916041724,0.02643261915222771,0.00311482644617294,0.0079516910468999,8.094697916985946e-4,0.00396547094332933,2.7150381149278256e-4,0.00119918624832774,0.3011844059890586,0.13682739289373635,0.11159502327576051,0.09060603377849306,0.03583589859790073,0.04041411189499167,0.0615,9.34,LBY,6870567.247700684,553180.530757918,0.0497451653969236,0.00553485129553,0.1252444053326395,0.02121265001987994,16814.6477190482,21587.8018810989,10401.3213109815
Lithuania,mid,0.05552592350218827,0.03571121137649676,0.0130685583341137,0.01201639813109733,0.01597077830927814,0.01745558146392558,0.27317020228831707,0.07423962711724985,0.1022673184015261,0.04641477937543983,0.03214929422249001,0.02805148860340729,0.23471360246241552,0.06499818521999151,0.05275598261243161,0.02802278314590414,0.03167793784051237,0.02675317309212913,0.05552592350218827,0.03571121137649676,0.0130685583341137,0.01201639813109733,0.01597077830927814,0.01745558146392558,0.0030882683888967,0.00582962470200544,8.611801533598699e-4,0.00274208267780813,2.384818829625639e-4,8.047263179996921e-4,0.27317020228831707,0.07423962711724985,0.1022673184015261,0.04641477937543983,0.03214929422249001,0.02805148860340729,0.199,71.47,LTU,2728300.437598287,138914.96167542087,0.0790964710231907,0.0089975573009243,0.1828911481529123,0.0191033857584626,34456.5554719687,40513.0533422835,28880.7170513511
Luxembourg,high,0.11685070723083764,0.02853049990688259,0.01955064974262866,0.00888353120883914,0.01178798232334435,0.00905096784987794,0.11685070723083764,0.02853049990688259,0.01955064974262866,0.00888353120883914,0.01178798232334435,0.00905096784987794,0.11685070723083764,0.02853049990688259,0.01955064974262866,0.00888353120883914,0.01178798232334435,0.00905096784987794,0.02496810396580512,0.01495437582039872,0.00523746881162377,0.0045849219637214,0.00581249818327277,0.00601218219156523,0.00158472224355008,0.00283100177902062,3.426292551408318e-4,0.00107456869654393,9.881135673457276e-5,3.030414091116929e-4,0.1272892152663467,0.02826929732603421,0.03759256612249254,0.01347442666652065,0.01144842390965627,0.00856012734265414,0.212,345.35,LUX,644266.3476050614,29269.74685744324,0.0703110177919377,0.00840931974368439,0.1478120943858599,0.01979275241118874,92246.8120121366,127871.101049954,52202.9941076779
Madagascar,low,0.00184724655406725,0.01971145151463493,3.3126086667208273e-4,0.00303249280243884,9.920419113799926e-5,8.231629948690351e-4,0.18828045486464745,0.4037754910300701,0.05195414458019867,0.07655722670786684,0.01782666335369987,0.0324311775605268,0.17378673988020135,0.46113596979494376,0.02286347254739792,0.03844837517591698,0.01919882712978913,0.03237137100132016,0.03760360737839439,0.09030419496145684,0.00454646197931375,0.0125065432389852,0.00941015808665242,0.02162149673339532,0.00184724655406725,0.01971145151463493,3.3126086667208273e-4,0.00303249280243884,9.920419113799926e-5,8.231629948690351e-4,0.18828045486464745,0.4037754910300701,0.05195414458019867,0.07655722670786684,0.01782666335369987,0.0324311775605268,0.0042,0.15,MDG,28557424.54192332,1199077.0342123993,0.0096021116455925,0.00122241871839125,0.025584239861347,0.005389955257581,1418.08053349192,1546.03891536701,1291.56992839471
Malawi,low,0.001690153922344,0.01190643102015345,5.922122499966938e-4,0.00378783437342615,1.6010502838087598e-4,0.00113102466645616,0.19166009099443995,0.2806986561143095,0.07495322873815156,0.10815395016839362,0.02518090214272336,0.04327355481689253,0.1512669811672595,0.2815765825785836,0.03358357498611025,0.0522397865123219,0.02564568987558616,0.04330511298918226,0.03708859178093236,0.06515874971157554,0.00656503648857399,0.01696333478359613,0.01306564038067654,0.02658486496714595,0.001690153922344,0.01190643102015345,5.922122499966938e-4,0.00378783437342615,1.6010502838087598e-4,0.00113102466645616,0.19166009099443995,0.2806986561143095,0.07495322873815156,0.10815395016839362,0.02518090214272336,0.04327355481689253,0.0025,0.12,MWI,19447840.52998116,791793.4490441512,0.0099527867382558,0.001226675850473,0.0558980021226789,0.0119247050498018,1325.90596805351,1740.0972310332,1000.32692613059
Malaysia,low,0.0220477869501364,0.04645821502674897,0.00400832410557579,0.01520728647026015,0.0011814624371728,0.00412683956564179,1.9798757326988516,0.5840806959420495,0.465103627460279,0.2677262194163687,0.1431050696496641,0.1375375803151052,1.8768707913379907,0.5809322245178473,0.2329247216086429,0.14368980721847086,0.14746403786955142,0.1392674017078827,0.3574130002543275,0.22829679577280795,0.05505231765294932,0.05535270704003692,0.0717583314301144,0.09155400997256988,0.0220477869501364,0.04645821502674897,0.00400832410557579,0.01520728647026015,0.0011814624371728,0.00412683956564179,1.9798757326988516,0.5840806959420495,0.465103627460279,0.2677262194163687,0.1431050696496641,0.1375375803151052,0.2268,6.91,MYS,31812225.56602002,2086397.3109721765,0.0452769077911271,0.0049440581441384,0.0819865424666854,0.01289288550754395,26113.1678322797,27708.1176796672,23689.2965693469
Maldives,low,2.7023012513032244e-4,5.986651136077388e-4,5.3412699421312435e-5,2.1441672039093092e-4,1.39903423006337e-5,5.587663847749686e-5,0.02277617719742945,0.00831121946825142,0.00573731607232825,0.00399096179018291,0.00188853861301147,0.0020292795610703,0.02105574939601001,0.00809719671192559,0.0028304839515555,0.00220007491733186,0.00184117523809905,0.00193976085973989,0.00427403017622876,0.00305046393616108,7.099177419227021e-4,8.673452983121296e-4,9.531199884609244e-4,0.00137631547744324,2.7023012513032244e-4,5.986651136077388e-4,5.3412699421312435e-5,2.1441672039093092e-4,1.39903423006337e-5,5.587663847749686e-5,0.02277617719742945,0.00831121946825142,0.00573731607232825,0.00399096179018291,0.00188853861301147,0.0020292795610703,6e-4,1.7,MDV,517207.7094890522,26791.57039786206,0.0223437150811409,0.00243767565335564,0.0766601730255967,0.01488951549181259,17069.6094010039,21082.61722073,13521.7203911959
Mali,low,0.00422115991698069,0.02246381414628732,0.00170019107483916,0.0120939743710365,5.172783642721111e-4,0.00405748086837088,0.4807243817817613,0.4478036873792726,0.24139068219260573,0.3151463536834707,0.08167340879515136,0.13218777108744809,0.3801867537109827,0.38965004687479093,0.11446206310301724,0.16640402108766805,0.0855678620205842,0.13610121482488521,0.10306866751495908,0.12959664765176665,0.02310599769107807,0.0544746315044962,0.043706776796467,0.08881137676343778,0.00422115991698069,0.02246381414628732,0.00170019107483916,0.0120939743710365,5.172783642721111e-4,0.00405748086837088,0.4807243817817613,0.4478036873792726,0.24139068219260573,0.3151463536834707,0.08167340879515136,0.13218777108744809,0.0013,0.07,MLI,24104148.76517388,1684988.508350132,0.0088394128937477,0.00103038021212484,0.1417895575960723,0.01377749128247174,1894.1089542493,2433.92828418375,1511.44100388769
Malta,mid,0.00909605146459117,0.00569150952172872,0.00187032886432474,0.00169991890725609,0.00226520511857265,0.00252900755136316,0.04590893125574145,0.01135325276836979,0.01435525994143385,0.00608977712922485,0.00447878612016499,0.00376845742620257,0.04163414725225304,0.01073164972499789,0.00732531763385251,0.00375101468334715,0.00450251981478164,0.00369894519310612,0.00909605146459117,0.00569150952172872,0.00187032886432474,0.00169991890725609,0.00226520511857265,0.00252900755136316,5.582600890697228e-4,9.926127083993883e-4,1.2591735625005695e-4,3.645408550957357e-4,3.891012111401288e-5,1.3306496600219144e-4,0.04590893125574145,0.01135325276836979,0.01435525994143385,0.00608977712922485,0.00447878612016499,0.00376845742620257,0.0444,91.64,MLT,442219.10948240495,28952.025672187912,0.0747539578887992,0.00911712729939575,0.1446042996434758,0.01946483996220906,40501.647994148,52401.3428582321,29756.8841410395
